,y_predicted,y_actual,Relative Error
998,5.17952141617792,5,0.03590428323558399
1341,5.612651156622121,6,0.06455814056297982
3783,5.120980855760166,5,0.02419617115203323
3403,4.929613210054015,5,0.014077357989197025
3092,4.826523870771041,5,0.03469522584579181
555,5.15489276925166,5,0.03097855385033199
3011,4.446113206723027,4,0.11152830168075667
2942,5.065317606228177,5,0.013063521245635456
3877,4.995086224098117,5,0.000982755180376671
2894,5.393226149350795,6,0.1011289751082008
3780,5.117993755625321,5,0.023598751125064155
3903,4.9733031370988385,5,0.005339372580232293
3832,5.281706180226934,5,0.056341236045386725
2290,4.752723279658284,5,0.04945534406834327
3165,5.503762817558311,5,0.10075256351166217
3699,4.992397826292745,5,0.0015204347414510266
2755,5.200522865497788,5,0.040104573099557686
1798,4.952597371655969,5,0.009480525668806195
551,6.350546839980808,6,0.058424473330134674
4309,5.200522865497788,5,0.040104573099557686
3184,5.816488345772996,6,0.03058527570450072
1053,4.762284228457332,5,0.04754315430853353
3580,4.932127189904861,5,0.013574562019027781
2033,5.061422138180546,5,0.012284427636109286
3886,5.563621776786789,6,0.0727297038688685
2203,4.908547877815948,5,0.018290424436810327
1769,4.757553988710072,5,0.048489202257985656
3451,4.916772607199732,5,0.01664547856005356
3567,4.896975511274434,5,0.02060489774511325
1215,5.04175225911348,5,0.008350451822695958
3835,5.2337191415135464,5,0.04674382830270929
3325,4.734953103359004,5,0.0530093793281992
603,5.606940627587704,5,0.12138812551754086
2270,5.857337827729907,6,0.023777028711682153
909,5.638036203117423,6,0.06032729948042951
517,4.88455891314166,5,0.02308821737166795
3075,5.8017269693771425,6,0.03304550510380958
2282,5.206888115148843,5,0.04137762302976853
881,4.7262170119765585,5,0.0547565976046883
139,4.1033039784502705,4,0.025825994612567627
1071,4.944698508416963,5,0.011060298316607486
1207,5.428621270933888,6,0.09522978817768528
3170,5.545893143475041,4,0.3864732858687603
1619,4.6838062513693615,5,0.06323874972612771
2411,4.6325513722877645,5,0.0734897255424471
760,5.056940904185467,5,0.011388180837093387
2559,4.778024419105151,5,0.04439511617896983
1792,5.303231448810749,5,0.060646289762149766
950,4.94412808187036,5,0.01117438362592793
3572,5.134613350144207,5,0.026922670028841366
356,5.601291249163637,6,0.06645145847272715
3501,5.652090567217812,6,0.057984905463698055
3551,5.53602848407246,3,0.8453428280241534
2438,4.874324297418013,5,0.025135140516397314
531,5.851648257946323,6,0.02472529034227951
1000,5.501275186052197,6,0.08312080232463377
1445,5.672098873124924,6,0.05465018781251274
3978,4.654602443186093,5,0.06907951136278143
1164,4.837008471054332,5,0.032598305789133517
