,y_predicted,y_actual,Relative Error
3520,5.024436287571376,5,0.004887257514275234
721,5.021849016438466,5,0.004369803287693231
2948,4.994466889251925,5,0.0011066221496150775
495,6.024353990267116,6,0.004058998377852656
3726,5.016900767626481,5,0.0033801535252962365
498,4.988279045163637,5,0.0023441909672726525
4108,5.002554658046876,5,0.0005109316093751204
1561,6.017049014138195,6,0.0028415023563657846
2956,5.002184095505129,5,0.00043681910102577604
110,6.0204589938757636,6,0.003409832312627259
968,4.997527421423342,5,0.0004945157153315449
1158,5.995875663842384,6,0.0006873893596027377
2614,4.069955046591019,4,0.017488761647754814
565,5.960294608354218,6,0.0066175652742970215
938,6.006739546616757,6,0.0011232577694594663
1512,5.029737592938318,5,0.005947518587663581
3988,6.000365525371848,6,6.0920895307958745e-05
3359,5.975059748510262,6,0.004156708581623055
2870,5.02148443272722,5,0.004296886545444067
2329,5.995206149331722,6,0.0007989751113797183
659,4.996428106085034,5,0.000714378782993208
4078,4.99729751141362,5,0.0005404977172759118
844,5.983258448256436,6,0.002790258623927381
1417,6.035721193504514,6,0.005953532250752384
3018,5.970715194896002,6,0.004880800850666371
3141,4.985919221498591,5,0.0028161557002817973
1067,5.017706967033405,5,0.0035413934066809817
3507,4.984004559266197,5,0.003199088146760687
1905,4.977688010966432,5,0.004462397806713625
404,4.9797274062677275,5,0.004054518746454505
1285,4.885818309216063,5,0.022836338156787407
2146,4.981139254028108,5,0.0037721491943784715
943,5.996767102460836,6,0.00053881625652726
4234,6.0306571201721795,6,0.005109520028696579
1042,5.002212050326619,5,0.00044241006532388385
2488,6.014283675933086,6,0.002380612655514369
3402,5.969195529583743,6,0.0051340784027094815
199,5.946242489981046,6,0.00895958500315904
2427,5.011355071783356,5,0.0022710143566712303
2698,5.0248744319927425,5,0.004974886398548506
1395,5.009593433116095,5,0.0019186866232189458
1717,5.995206149331722,6,0.0007989751113797183
1341,5.970715194896002,6,0.004880800850666371
692,5.989036128236961,6,0.0018273119605064874
2663,5.049808058493113,5,0.009961611698622619
1335,6.034738522293878,6,0.005789753715646384
4134,6.007866840910111,6,0.0013111401516852084
380,6.016850228953871,6,0.0028083714923117973
4218,5.9704845887106615,6,0.004919235214889757
1445,6.016850228953871,6,0.0028083714923117973
3518,6.02185841206699,6,0.0036430686778317067
2664,5.965600009761147,6,0.005733331706475535
4044,5.981536331511876,6,0.0030772780813540144
3817,5.904199623297927,6,0.015966729450345458
400,5.057769768243276,5,0.011553953648655125
622,4.990096123400718,5,0.0019807753198563204
4140,5.973331547488243,6,0.004444742085292812
141,4.9722213686841314,5,0.005555726263173711
693,5.0139627672973575,5,0.002792553459471492
1370,4.954152471876654,5,0.009169505624669227
2777,4.968729235888503,5,0.006254152822299375
3608,4.993487043637543,5,0.0013025912724913269
364,5.029737592938318,5,0.005947518587663581
3008,6.009566796617463,6,0.0015944661029105116
4278,6.0299273510294995,6,0.004987891838249918
3657,5.9817410507862405,6,0.0030431582022932466
1895,5.011506729539633,5,0.0023013459079265887
1730,5.980133984499986,6,0.0033110025833356835
3038,5.057769768243276,5,0.011553953648655125
1554,6.044364458651302,6,0.0073940764418836125
3069,5.0693753741827265,5,0.01387507483654531
2087,6.026146599335419,6,0.004357766555903216
4345,4.976900481333104,5,0.00461990373337926
2972,4.990096123400718,5,0.0019807753198563204
3624,4.93861537854454,5,0.012276924291091973
1419,5.002554658046876,5,0.0005109316093751204
2059,6.004627040135546,6,0.0007711733559242854
1617,4.990659782267926,5,0.0018680435464148103
3356,4.868155784916183,5,0.026368843016763323
3950,5.01453633642484,5,0.0029072672849679293
2049,6.010230519202622,6,0.0017050865337703651
2880,5.024436287571376,5,0.004887257514275234
1260,5.982056352234451,6,0.0029906079609247627
4169,5.0317599281556795,5,0.006351985631135903
2074,6.040486490648277,6,0.006747748441379524
2313,5.002315267355897,5,0.00046305347117936435
4028,6.000365525371848,6,6.0920895307958745e-05
1365,6.014283675933086,6,0.002380612655514369
1043,4.951182069623769,5,0.009763586075246166
4055,4.997527421423342,5,0.0004945157153315449
127,5.028359084214799,5,0.0056718168429597425
1776,6.0299273510294995,6,0.004987891838249918
771,4.9779598950261175,5,0.004408020994776507
133,5.991184647931021,6,0.0014692253448297758
909,5.968328814759047,6,0.005278530873492097
3775,4.993978177336089,5,0.001204364532782165
3694,4.9702929067443335,5,0.00594141865113329
3334,5.044942957627427,5,0.00898859152548539
4084,5.02643211274372,5,0.005286422548743985
2878,4.996011933474648,5,0.0007976133050703992
3149,4.962311547941766,5,0.0075376904116467355
3023,4.994490923987087,5,0.0011018152025826567
4400,5.001196191973975,5,0.00023923839479493835
765,5.103600537750879,5,0.020720107550175726
2081,4.981316797479252,5,0.003736640504149591
2724,5.994163178864767,6,0.000972803522538849
3960,6.0534669376559975,6,0.008911156275999588
635,4.981316797479252,5,0.003736640504149591
3484,5.001327857114143,5,0.00026557142282861433
1763,5.011108310425453,5,0.0022216620850905146
3762,5.9933399847103725,6,0.0011100025482712421
