,y_predicted,y_actual,Relative Error
84,7.643774180331805,6.695798917058491,0.14157761829708077
318,4.848433138555126,4.700480365792417,0.03147609632399067
57,4.690021613747754,4.867534450455582,0.036468737615450046
134,6.230203605286459,6.774223886357614,0.08030739612352344
365,4.623925830894815,4.356708826689592,0.06133460252570193
46,4.791848032237362,4.564348191467836,0.0498427883295128
228,4.838122494958676,5.327876168789581,0.09192287101187833
100,4.275726355570448,4.382026634673881,0.02425824577657866
73,7.040521897463234,6.320768294250582,0.11387122098232036
193,4.356547926008165,4.499809670330265,0.03183728975620986
67,6.578859487345097,6.78105762593618,0.02981808292230338
232,4.109934100794011,3.6109179126442243,0.13819649192312003
48,3.9893237816479665,3.6888794541139363,0.08144595974774041
255,5.287551039469099,5.537334267018537,0.04510893067034013
173,7.632129154146817,7.715569534520208,0.010814545834895349
323,6.809072769919649,7.227662498728654,0.057914952293723586
229,4.581916603839081,5.0369526024136295,0.09033954346850569
357,4.937997404576719,5.19295685089021,0.04909716249034202
125,3.7805988883718094,3.4011973816621555,0.11154939397378974
75,6.100814948362588,6.298949246855942,0.031455134932584325
128,5.687663957125169,5.560681631015528,0.02283574830131951
226,4.658062203652688,4.418840607796598,0.05413673338522488
242,3.7921203438430457,3.8918202981106265,0.02561782061622484
175,4.14041817963696,4.02535169073515,0.028585449854394134
83,4.208426902953948,4.51085950651685,0.06704544957030392
7,4.896994207520266,4.875197323201151,0.004470974788114362
338,4.826336304328639,5.030437921392435,0.04057332984785158
195,4.213615271662196,3.295836866004329,0.2784659687269428
227,4.593776542237867,4.820281565605037,0.04698999846469326
291,4.868380709422528,4.795790545596741,0.015136224807072812
219,4.461284088672037,4.77912349311153,0.06650579439882982
324,4.292961683639964,4.59511985013459,0.0657563189534165
23,4.918938165604489,5.003946305945459,0.01698821992553505
165,4.197010337049874,3.58351893845611,0.1711980344264833
45,4.197143386857416,4.248495242049359,0.012087069012974265
293,3.9247935819186868,3.8501476017100584,0.019387822995532437
233,4.2386629364033395,4.465908118654584,0.050884428477607144
167,4.5476166643922316,4.736198448394496,0.03981712043045634
351,4.957711970719085,5.247024072160486,0.05513832173487156
76,6.9698113379611275,7.3277805384216315,0.04885097180293131
166,4.601508774628316,4.430816798843313,0.038523817059997315
136,5.8614471473724095,5.723585101952381,0.024086659491269282
385,4.756657394003474,4.6443908991413725,0.024172490494470796
159,4.476550114221798,4.7535901911063645,0.058280176823591004
72,4.651108198919696,4.6913478822291435,0.008577424723047296
311,4.774881483563158,4.454347296253507,0.07195985539323524
124,4.242913913401148,4.564348191467836,0.07042282152521732
215,4.077424167237758,3.7612001156935624,0.08407530623663285
262,4.966900964858085,5.081404364984463,0.022533809927706545
