,y_predicted,y_actual,Relative Error
1886,7.827007357708491,8,0.021624080286438585
2297,11.379518401080148,11,0.03450167282546798
1760,11.921031254188328,12,0.006580728817639307
2547,8.754411724001944,8,0.09430146550024299
1842,12.22026775052829,12,0.018355645877357496
109,8.761399270754971,9,0.026511192138336526
151,7.330378978096524,8,0.08370262773793447
902,9.154931104939259,9,0.01721456721547317
983,8.22460001530011,9,0.08615555385554331
1043,11.21875154317383,11,0.019886503924893682
1226,9.630681526781293,10,0.03693184732187067
1030,7.548212216202269,7,0.07831603088603842
1505,12.434847880407569,13,0.04347323996864857
668,10.42080478614795,11,0.0526541103501863
877,7.237015164771691,7,0.033859309253098706
2775,14.05328790463665,13,0.08102214651051148
3461,9.351811246413149,10,0.0648188753586851
2125,6.544654963531838,6,0.09077582725530631
1658,10.634087927487592,10,0.06340879274875917
679,10.87434680122681,11,0.011423018070289974
813,7.460119478188141,7,0.06573135402687733
202,9.685045534598556,9,0.0761161705109507
2351,12.463063351540853,12,0.03858861262840444
680,7.539569702900058,7,0.07708138612857976
3236,8.612639405938292,8,0.07657992574228656
535,12.21312226019321,13,0.060529056908214654
800,10.552019502985827,11,0.0407254997285612
2589,7.439838324947182,7,0.062834046421026
3189,8.252760029351203,8,0.031595003668900334
179,10.537320499563897,10,0.053732049956389714
29,8.2960105948863,9,0.07822104501263343
2996,10.857320851337875,11,0.012970831696556863
3398,7.027180986150552,7,0.0038829980215074095
1955,9.237967623956783,9,0.026440847106309166
1845,8.259707112523667,9,0.08225476527514806
2699,11.371761912886328,11,0.03379653753512069
1618,11.943228752556493,11,0.08574806841422665
1641,9.534053329691503,9,0.05933925885461141
1145,11.072543278544682,11,0.006594843504062001
2172,9.144115713545546,10,0.08558842864544544
3594,10.186403777709307,10,0.018640377770930704
939,10.705325059076308,11,0.026788630993062865
3667,7.993789470918709,8,0.0007763161351613812
2024,10.27285777338114,10,0.027285777338114058
3452,9.727587883074177,9,0.08084309811935302
3144,11.661509198180877,11,0.060137199834625156
838,10.618405852688316,11,0.03469037702833495
1369,7.44602052479373,8,0.06924743440078374
478,12.333081634055238,13,0.05130141276498165
2930,9.23868439302506,9,0.026520488113895624
3633,8.173564427375403,9,0.0918261747360663
1069,8.981158041075453,9,0.002093550991616332
3254,10.025824552135791,10,0.002582455213579138
1932,11.947006091095975,11,0.08609146282690684
1523,9.074278442224623,10,0.09257215577753772
2128,8.228616219637146,8,0.0285770274546433
3324,10.044793188065688,10,0.004479318806568777
1525,7.668352109005863,8,0.04145598637426717
1510,8.22513484543545,9,0.08609612828494997
3109,8.759660865031119,8,0.09495760812888987
467,10.469712139032662,10,0.04697121390326622
2339,9.538000917787146,9,0.05977787975412734
2569,11.771599404927958,11,0.07014540044799618
3166,9.217648366117057,10,0.07823516338829428
108,10.610921334999876,11,0.03537078772728399
2669,10.675525606664056,11,0.029497672121449433
1778,10.469131117324906,11,0.04826080751591762
552,10.056442162158778,10,0.005644216215877762
1310,10.671101563291515,11,0.029899857882589552
257,8.801301695060406,9,0.02207758943773265
2804,8.843808280174624,9,0.017354635536152883
1014,10.387694005935177,11,0.05566418127862023
3582,9.666102992471156,9,0.07401144360790626
2318,7.619492654083402,7,0.08849895058334312
2013,6.932923283347685,7,0.009582388093187915
2419,7.338964255783453,7,0.048423465111921846
1593,7.255799466972067,8,0.09302506662849164
1728,8.810265719742107,9,0.02108158669532144
313,9.005862500785279,10,0.09941374992147214
1314,14.281682785428055,15,0.047887814304796335
2322,7.345371579974236,7,0.04933879713917655
2576,9.960436501954241,11,0.09450577254961443
3725,11.10691448556529,12,0.0744237928695591
2995,10.283192537547274,10,0.02831925375472739
588,9.103256765174093,9,0.011472973908232554
1312,6.240005696365848,6,0.04000094939430795
1879,6.309163647377524,6,0.051527274562920646
75,6.4767227969614725,7,0.07475388614836108
1638,10.525836632875828,11,0.04310576064765199
2651,10.730846854223186,10,0.07308468542231861
2713,12.626551550961127,12,0.052212629246760546
1459,9.66942113142819,9,0.07438012571424342
2137,6.112663359277411,6,0.01877722654623515
737,10.851375663092629,10,0.08513756630926288
636,6.710248061245251,7,0.04139313410782134
2698,8.06407798841253,9,0.10399133462083003
2383,12.311133077422172,13,0.052989763275217566
782,9.825918430040245,10,0.01740815699597551
395,10.676177973623906,11,0.029438366034190366
