,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
9,1.0,6.5,2.2,2.5,17.1,5.0,4.4,1.38,10.001,3.3,3.7,8.8,4.848457936883989,5
13,1.0,6.6,5.45,0.4,2.5,3.1,4.8,1.11,9.906,3.14,3.2,11.9,5.054536896394637,5
22,1.0,7.2,1.6,3.5,1.2,3.1,2.7,0.84,9.928,3.33,3.4000000000000004,9.9,4.966544459156552,5
24,1.0,6.8,2.7,1.2,1.3,4.0,8.7,1.68,9.92,3.18,4.1,10.0,5.108906579705206,5
29,1.0,7.4,2.0,16.599999999999998,2.1,2.1999999999999997,3.4,1.13,9.916500000000001,3.26,5.5,12.2,6.0133687629311225,6
30,1.0,7.2,1.4000000000000001,3.5,1.2,3.6000000000000005,1.5,0.73,9.938,3.46,3.9000000000000004,9.9,4.857262028032949,5
33,1.0,7.0,2.3000000000000003,4.2,18.05,5.0,3.5,1.44,9.999,3.22,4.2,8.8,4.980085444180361,5
41,1.0,6.7,3.0,7.4,5.0,3.8,3.5,1.57,9.945,3.21,4.6000000000000005,9.9,4.997606716445006,5
43,1.0,8.2,1.7000000000000002,3.2,1.5,5.0,1.7,1.01,9.94,3.14,5.8,9.5,4.80047864685389,5
45,1.0,7.7,3.8,2.3000000000000003,10.8,3.0,2.8,0.95,9.9164,2.93,4.1,13.6,6.0471746095327035,6
46,1.0,6.7,2.7,2.5,8.0,5.3,5.4,2.02,9.961,3.22,4.3,9.3,4.873982356517985,5
47,1.0,6.2,3.2,2.4,4.1,5.1,3.4,1.49,9.9306,3.36,5.2,11.0,5.2117551026500735,5
56,1.0,6.7,2.4,3.2,9.0,2.3,2.0,1.09,9.9262,3.34,3.5,12.6,5.884041584322318,6
62,1.0,6.2,2.9,2.9,5.6,4.6,3.5,1.78,9.9313,3.25,5.1,10.5333333333,5.299147422166044,5
65,1.0,5.7,2.2,3.3000000000000003,1.9,3.6000000000000005,3.7,1.1,9.8945,3.26,5.8,12.4,5.979890722311239,6
67,1.0,6.1,2.6,2.8000000000000003,1.7,4.3,2.4,0.98,9.8918,3.14,4.4,12.5,5.810066213214554,6
78,1.0,6.5,2.3000000000000003,3.5999999999999996,16.3,3.8,4.3,1.33,9.9924,3.26,4.1,8.8,4.936592106540246,5
88,1.0,8.2,3.1,4.3,7.0,4.7,1.8,0.87,9.962800000000001,3.23,6.4,10.6,4.888950703545419,5
89,1.0,7.1,3.7,3.0,6.2,4.0,4.9,1.39,9.9021,3.17,2.7,13.6,6.029052597018534,6
96,1.0,7.6,2.3000000000000003,3.4000000000000004,1.6,4.3,2.4,1.29,9.9305,3.12,7.0,10.4,5.098899088719236,5
107,1.0,7.4,3.2,2.7,12.9,4.0,6.0,2.21,9.9831,3.05,6.6000000000000005,9.4,4.956462460850815,5
112,1.0,7.5,3.3000000000000003,3.9000000000000004,12.4,6.5,2.9,1.19,9.974,3.16,3.9000000000000004,9.4,4.8144938281846805,5
115,1.0,6.5,3.2,3.0,2.3,5.1,2.0,1.27,9.8964,3.13,5.2,12.8,5.803503770360777,6
121,1.0,5.5,2.4,3.2,8.7,6.0,1.9,1.02,9.94,3.27,3.1,10.4,5.2621239299819536,5
123,1.0,8.1,2.0,3.0,1.3,3.6000000000000005,0.7,0.49,9.924199999999999,2.99,7.3,10.3,5.069655517524438,5
139,1.0,7.2,5.5,0.8999999999999999,1.5,10.8,1.6,1.51,9.938,3.07,5.699999999999999,9.2,4.166591472226116,4
140,1.0,6.7,2.3000000000000003,1.7000000000000002,1.3,6.1,1.4,1.0,9.925,3.07,5.5,9.5,4.8357954622729835,5
145,1.0,6.3,3.4000000000000004,2.8000000000000003,14.7,4.7,4.9,1.98,9.977,3.23,4.6000000000000005,9.5,5.063292957175577,5
146,1.0,4.9,3.35,1.4000000000000001,1.3,3.6000000000000005,6.9,1.68,9.9212,3.47,4.6000000000000005,10.4666666667,5.090980122308935,5
148,1.0,6.2,3.4000000000000004,2.8000000000000003,7.5,3.4000000000000004,4.0,1.97,9.9485,3.14,6.0,9.7,5.007239919452786,5
156,1.0,9.4,2.3000000000000003,5.6000000000000005,16.45,6.3,5.25,2.82,10.0098,3.1,5.1,9.3,5.015249615347614,5
160,1.0,6.2,3.0,3.3000000000000003,3.5,3.7000000000000006,3.7,1.55,9.8987,3.18,3.7,12.4,5.830552369128185,6
167,1.0,5.8,2.8000000000000003,6.6000000000000005,9.1,3.9,2.6,1.59,9.965,3.66,5.5,10.8,5.266748818460968,5
169,1.0,6.0,2.7,4.0,1.7,2.1,1.8,0.82,9.891,3.24,9.5,13.1333333333,6.1822662093948395,6
177,1.0,7.4,2.1,8.0,12.3,3.8,7.7,1.83,9.9778,2.95,4.8,9.0,5.148280799597899,5
178,1.0,7.9,2.9,3.1,7.35,3.4000000000000004,3.7,1.54,9.938,3.06,3.1,10.8,5.225085680225476,5
179,1.0,6.7,2.4,3.5,13.1,5.0,6.4,2.05,9.97,3.15,5.0,9.5,5.278260551606138,5
180,1.0,6.7,3.1,0.8,1.3,3.8,5.8,1.47,9.922,3.18,4.6000000000000005,10.0,4.933708145697324,5
186,1.0,6.5,3.2,2.3000000000000003,8.5,5.1,2.0,1.38,9.943,3.03,4.2,10.7,5.134610003774384,5
187,1.0,6.3,2.4,5.5,8.1,4.0,6.7,2.16,9.9596,3.24,5.0,9.2,5.095355330106088,5
188,1.0,7.9,3.5,3.5999999999999996,1.6,3.8,1.1,1.24,9.928,3.25,4.8,11.0,4.931009620611491,5
190,1.0,7.7,3.9000000000000004,3.4000000000000004,10.0,5.6000000000000005,3.5,1.78,9.974,3.26,6.0,10.2,4.839412579428739,5
216,1.0,6.8,2.8000000000000003,4.4,11.5,4.0,5.8,2.23,9.969,3.22,5.6000000000000005,9.5,5.176496617621154,5
227,1.0,7.8,2.4,3.8,2.1,5.800000000000001,1.4,1.67,9.94,3.21,5.5,9.9,4.86605535191336,5
229,1.0,8.0,2.7,5.699999999999999,10.4,5.3,1.8,1.34,9.9732,3.12,6.800000000000001,9.0,4.877314734033632,5
232,1.0,8.8,2.0,2.8000000000000003,1.1,1.8000000000000003,1.8,0.72,9.926,2.97,3.5,10.4,4.882850138162411,5
236,1.0,6.9,1.7999999999999998,3.3000000000000003,1.0,5.4,2.4,1.64,9.926,3.42,5.1,10.5,5.2157125466379455,5
239,1.0,7.7,3.0,4.2,14.3,4.5,4.5,2.13,9.991,3.18,6.3,9.2,4.957541218881687,5
246,1.0,6.1,2.0,2.5,1.2,3.8,3.4,1.28,9.921,3.24,4.4,10.1,5.095065401017905,5
251,1.0,6.6,2.3000000000000003,1.7999999999999998,8.5,4.3999999999999995,5.9,1.88,9.9558,3.16,4.9,9.5,5.080473927134079,5
252,1.0,6.6,2.6,4.6000000000000005,7.8,4.7,4.8,1.86,9.958,3.2,5.4,9.1,4.968344160241401,5
254,1.0,7.0,1.6,3.2,8.3,4.5,3.8,1.26,9.958,3.21,3.4000000000000004,9.2,4.964635778196055,5
256,1.0,5.8,2.8000000000000003,6.6000000000000005,9.1,3.9,2.6,1.59,9.965,3.66,5.5,10.8,5.266748818460968,5
261,1.0,7.2,1.7000000000000002,4.1,1.6,5.2,2.4,1.26,9.9228,3.19,4.9,10.8,5.302598972655204,5
275,1.0,7.8,2.9,3.3000000000000003,8.75,3.5000000000000004,3.3,1.81,9.962,3.11,4.6000000000000005,10.7,5.0434645016637205,5
276,1.0,7.7,3.4000000000000004,3.0,8.0,4.8,2.5,1.92,9.951,2.97,4.699999999999999,10.9,5.070541926902706,5
279,1.0,8.7,2.2,4.2,2.3,5.3,2.7,1.14,9.94,2.99,4.3,10.0,4.821883612438029,5
284,1.0,7.2,2.4,3.0,1.6,4.8,2.7,1.31,9.933,3.25,4.5,10.5,4.958234399740718,5
288,1.0,7.0,3.1,5.2,1.7,2.9000000000000004,0.5,0.61,9.918,3.07,4.3,10.4,4.960271905247936,5
304,1.0,7.7,2.5,3.0,7.8,3.8,6.7,1.96,9.9555,3.1,5.0,10.1,5.1540587734861845,5
310,1.0,6.2,2.7,1.7999999999999998,1.5,2.8000000000000003,2.0,1.11,9.9228,3.41,5.0,10.0,4.961760107934168,5
311,1.0,6.0,2.2,2.8000000000000003,1.1,3.4000000000000004,4.7,0.9,9.8862,3.22,3.8,12.6,5.965801544949869,6
313,1.0,6.0,2.0,3.8,1.3,3.4000000000000004,3.7,1.04,9.8865,3.11,5.2,12.7,6.082824168829859,6
317,1.0,8.0,2.5,1.3,17.2,3.6000000000000005,4.9,2.19,9.996,2.96,4.6000000000000005,9.7,5.050797101903498,5
327,1.0,6.4,1.5,2.9,1.8,4.3999999999999995,2.1,1.15,9.916599999999999,3.1,3.8,10.2,5.213357750224333,5
331,1.0,7.2,5.0,0.0,0.8,3.4000000000000004,4.6,1.14,9.932,3.19,3.4000000000000004,9.2,4.179721469845447,4
343,1.0,5.9,3.2,1.9,14.5,4.2,3.7,1.15,9.968399999999999,3.16,4.3,10.3,5.172600553023642,5
345,1.0,6.0,2.8000000000000003,4.9,6.8,4.8,6.1,2.22,9.953,3.19,4.699999999999999,9.3,4.998705836585316,5
346,1.0,6.6,2.3000000000000003,2.7,5.6,4.3,4.3,1.64,9.953,3.27,7.6,9.5,5.027475367237145,5
354,1.0,5.8,3.0,0.8999999999999999,6.3,4.2,3.6,1.38,9.9382,3.15,4.8,9.7,4.966185010704237,5
371,1.0,6.5,2.6,3.4000000000000004,1.4,4.0,2.5,1.84,9.9216,3.29,4.6000000000000005,10.7,5.177520790613528,5
377,1.0,6.1,3.0,4.699999999999999,1.4,4.9,5.0,1.87,9.927,3.19,4.5,9.5,4.920156426628012,5
384,1.0,7.8,3.2,3.1,1.7,3.6000000000000005,4.6,1.95,9.93,3.03,4.8,10.5,4.959734110078472,5
387,1.0,6.4,3.4000000000000004,4.4,8.2,4.3,5.4,2.01,9.9551,3.18,4.8,9.5,4.965728808139573,5
409,1.0,7.7,2.6,4.0,1.1,4.2,0.9,0.6,9.915000000000001,2.89,5.0,10.6,5.0531641291916,5
410,1.0,7.5,4.2,1.4000000000000001,10.7,4.6,1.8,0.95,9.959,3.22,3.3000000000000003,10.7,4.835690529037976,5
412,1.0,8.6,3.4000000000000004,3.5999999999999996,1.4,4.5,1.1,1.19,9.9556,3.17,4.699999999999999,9.4,4.228970497038006,4
413,1.0,7.8,3.0,7.4,1.8,3.3000000000000003,3.3,1.56,9.91,3.29,5.2,12.8,5.806076784093364,6
428,1.0,5.8,5.4,0.0,1.4,3.3000000000000003,4.0,1.07,9.8918,3.26,3.5,12.4,5.280135413069615,5
429,1.0,7.2,2.7,7.4,12.5,3.7000000000000006,4.7,1.56,9.981,3.04,4.4,8.7,4.853403042194145,5
430,1.0,7.6,2.9,2.9,4.4,5.1,2.6,1.46,9.939,3.16,3.9000000000000004,10.2,4.917001706224198,5
434,1.0,7.5,2.7,3.5999999999999996,7.0,3.6000000000000005,4.5,1.64,9.939,3.03,3.3000000000000003,11.0,5.287311354385281,5
437,1.0,6.4,2.6,4.0,1.7,17.9,0.5,0.6,9.925,3.09,5.4,10.1,4.9763639329862315,5
441,1.0,6.2,3.0,2.8000000000000003,1.6,3.6000000000000005,2.8,1.06,9.88245,3.14,4.1,13.3,6.011411068338191,6
443,1.0,6.1,6.0,0.0,1.3,4.2,2.4,0.79,9.937000000000001,3.31,3.8,9.4,3.9682030210634593,4
449,1.0,7.5,2.7,3.5999999999999996,7.0,3.6000000000000005,4.5,1.64,9.939,3.03,3.3000000000000003,11.0,5.287311354385281,5
450,1.0,8.7,2.4,3.5,0.6,4.2,1.1,0.71,9.926,3.08,3.8,10.6,4.8659926956839,5
451,1.0,5.9,4.2,3.5999999999999996,2.4,3.4000000000000004,1.9,0.77,9.9184,3.25,4.8,10.9,4.977820014625308,5
455,1.0,7.8,2.5,3.4000000000000004,13.7,4.3999999999999995,6.6,1.84,9.9976,3.22,7.5,8.9,4.916706657882997,5
456,1.0,6.5,2.0,3.3000000000000003,1.5,3.9,3.6,1.1,9.9008,3.22,6.5,12.0,5.8523713646409306,6
468,1.0,6.7,2.4,2.9,14.9,5.3,5.5,1.36,9.9839,3.03,5.2,9.0,5.004031867199416,5
490,1.0,7.4,2.8000000000000003,5.0,12.1,4.9,4.8,1.22,9.972999999999999,3.01,4.4,9.0,4.88713271159898,5
