,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
0,1.0,7.4,4.4,2.0,11.5,4.9,4.4,1.57,9.98,3.27,4.4,9.0,5.2524551508378465,5
1,1.0,7.1,2.5,3.1,2.3,5.0,3.2,1.56,9.914,3.14,5.1,11.4,6.130734155857851,6
2,1.0,6.8,2.8000000000000003,4.4,9.3,3.1,3.5,1.37,9.946,3.16,3.5999999999999996,10.4,5.896685154348148,6
3,1.0,6.4,2.9,5.699999999999999,1.0,6.0,1.5,1.2,9.924,3.06,4.1,9.5,5.1554921931674755,5
4,1.0,7.8,4.3,4.9,13.0,3.3000000000000003,3.7,1.58,9.955,3.14,3.5,11.3,6.0029475761132005,6
7,1.0,6.6,3.2,2.6,7.7,5.4,5.6,2.09,9.961,3.17,4.5,8.8,5.301719607282422,5
8,1.0,7.2,2.4,2.9,3.0,3.6000000000000005,1.7,1.17,9.9411,3.36,6.800000000000001,10.1,5.824444353231456,6
11,1.0,7.3,4.3,3.7,4.6,2.8000000000000003,1.7,1.14,9.91,3.23,4.3,13.2,6.354148929949673,6
14,1.0,6.5,1.7999999999999998,4.1,14.2,3.9,4.7,1.29,9.9678,3.28,7.199999999999999,10.3,6.566645417645219,7
15,1.0,7.7,3.8,4.0,2.0,3.8,2.8,1.52,9.906,3.18,3.2,12.9,6.163040068742646,6
17,1.0,7.1,4.4,3.7,2.7,4.1000000000000005,3.5,1.28,9.896,3.07,4.3,13.5,6.37157756343629,7
18,1.0,7.0,2.0,4.9,5.9,3.8,3.9,1.28,9.938,3.21,4.8,10.8,6.112009230858632,6
20,1.0,7.1,1.7999999999999998,3.9000000000000004,15.25,4.7,4.5,1.58,9.9946,3.34,7.7,9.1,6.144799159944483,6
23,1.0,6.3,2.4,2.2,11.9,5.0,6.5,1.79,9.9659,3.06,5.8,9.3,5.893320449276757,6
26,1.0,6.8,3.2,3.0,3.3,2.9000000000000004,1.5,0.8,9.9061,3.33,6.3,12.6,6.596080383821771,7
28,1.0,6.4,1.7999999999999998,3.2,9.6,5.2,2.4,0.9,9.963,3.35,4.9,9.4,5.866420221428882,6
29,1.0,7.4,2.0,16.599999999999998,2.1,2.1999999999999997,3.4,1.13,9.916500000000001,3.26,5.5,12.2,6.3215138575231435,6
31,1.0,6.4,1.9,3.5,10.2,4.3,4.0,1.06,9.9632,3.16,5.0,9.7,5.890076048468444,6
32,1.0,6.0,1.7000000000000002,2.9,9.7,4.3999999999999995,3.3,0.98,9.9536,3.12,3.5999999999999996,9.2,5.739624674642215,6
35,1.0,6.6,3.0,2.5,8.0,3.6000000000000005,2.1,1.24,9.9362,3.06,3.8,10.8,5.87017531016167,6
36,1.0,7.7,3.9000000000000004,3.0,5.2,3.7000000000000006,2.9,1.31,9.943,3.38,4.4,11.0,5.773859171438033,6
37,1.0,7.2,3.3000000000000003,3.4000000000000004,2.0,4.3999999999999995,6.1,1.71,9.8947,3.25,5.300000000000001,13.3,6.806538860308962,7
38,1.0,5.8,3.5999999999999996,3.2,1.7,3.3000000000000003,2.2,0.96,9.898,3.03,3.8,11.2,5.773456525495504,6
39,1.0,6.3,2.3000000000000003,3.1,1.5,2.1999999999999997,1.1,0.82,9.892,3.3,4.0,12.9,6.631392746481765,7
40,1.0,6.4,3.3000000000000003,2.8000000000000003,1.1,3.8,3.0,1.1,9.917,3.12,4.2,10.5,5.5448069220798,6
42,1.0,6.4,3.0,2.7,5.0,5.800000000000001,2.7,1.51,9.9198,3.22,4.9,12.2,6.316164091007181,6
49,1.0,8.3,2.2,3.4000000000000004,1.1,4.3,2.0,1.16,9.927,3.0,4.699999999999999,10.2,5.583740751908806,6
50,1.0,6.6,5.6000000000000005,2.2,8.9,3.4000000000000004,2.7,1.33,9.967500000000001,3.2,5.1,9.1,4.893889785305902,5
51,1.0,9.8,3.5999999999999996,4.5,1.6,4.2,1.1,1.24,9.943999999999999,2.93,4.6000000000000005,10.8,5.227601623525317,5
52,1.0,6.7,2.7,2.6,2.3,4.3,6.1,1.81,9.939400000000001,3.45,6.3,10.6,5.985078120302177,6
54,1.0,6.5,3.5999999999999996,3.1,13.55,5.3,2.0,1.13,9.9544,3.2,5.6000000000000005,11.0,6.21361870108592,6
58,1.0,6.2,2.2,2.8000000000000003,2.2,4.0,2.4,1.25,9.917,3.19,4.8,10.5,5.898787839890389,6
60,1.0,7.2,2.3000000000000003,3.2,8.5,5.800000000000001,4.7,1.86,9.956,3.19,4.0,9.9,5.806014711484011,6
61,1.0,7.5,1.7999999999999998,3.1,6.5,2.9000000000000004,5.3,1.6,9.9276,3.03,3.8,10.9,6.266867590614339,6
63,1.0,7.5,2.3000000000000003,2.9,2.6,3.1,2.4,0.98,9.9194,3.0,5.4,10.9,5.968644503804427,6
64,1.0,7.0,2.1,2.8000000000000003,8.6,4.5,3.7,2.21,9.953999999999999,3.25,5.4,10.4,6.073977514430226,6
66,1.0,6.7,4.4,3.1,1.9,3.0,4.1,1.04,9.9,3.29,6.2,12.6,6.3873901403042055,7
67,1.0,6.1,2.6,2.8000000000000003,1.7,4.3,2.4,0.98,9.8918,3.14,4.4,12.5,6.463352373965307,6
68,1.0,6.2,1.2,3.4000000000000004,1.5,4.5,4.3,1.17,9.939,3.42,5.1,9.0,5.6856379980999066,6
69,1.0,6.0,2.9,2.7,2.3,4.3999999999999995,2.0,1.17,9.895,3.31,4.1,12.7,6.5169570217033765,7
70,1.0,6.4,2.4,2.7,1.5,4.0,3.5,1.05,9.8914,3.13,3.0,12.4,6.421202885608466,6
71,1.0,7.1,2.6,2.9,12.4,4.3999999999999995,6.2,2.4,9.969,3.04,4.2,9.2,5.706862572224111,6
73,1.0,5.6,2.9,0.5,0.8,3.8,1.1,0.3,9.924,3.36,3.5,9.2,5.282561833223099,5
74,1.0,6.2,2.1,1.7999999999999998,11.6,4.3999999999999995,6.1,1.55,9.9655,3.14,5.2,9.4,5.954957775780088,6
75,1.0,5.7,3.5999999999999996,3.4000000000000004,4.2,2.6,2.1,0.77,9.907,3.41,4.5,11.9,6.308174895401123,6
77,1.0,7.8,3.0,3.5999999999999996,4.6,2.4,2.0,1.98,9.9222,3.06,6.6000000000000005,11.9,6.254434212076262,6
79,1.0,6.8,3.1,2.5,10.5,4.3,3.0,1.65,9.972,3.36,5.5,10.55,5.887165776249702,6
83,1.0,7.8,3.0,2.9,16.85,5.4,2.3,1.35,9.998000000000001,3.16,3.8,9.0,5.5270228871725635,6
84,1.0,8.2,2.6,3.3000000000000003,2.6,5.3,1.1,0.71,9.9402,2.89,4.9,9.5,5.2174971689911445,5
86,1.0,9.0,2.6,3.4000000000000004,6.7,2.9000000000000004,2.1,1.62,9.9497,3.08,5.0,10.6,5.851894563809452,6
87,1.0,8.0,3.5999999999999996,3.9000000000000004,1.6,2.4,2.6,0.93,9.9116,3.15,4.9,11.9,6.03860695869821,6
90,1.0,6.6,2.2,2.9,14.4,4.6,3.9,1.18,9.9834,3.05,5.0,9.1,5.715205052013573,6
92,1.0,5.5,6.2,3.3000000000000003,1.7,3.7000000000000006,2.4,1.18,9.8758,3.15,3.9000000000000004,13.55,6.114888432383452,6
93,1.0,9.9,10.049999999999999,4.6000000000000005,1.4,4.6,3.4,1.85,9.966000000000001,3.02,4.9,10.2,3.7034181349741857,4
95,1.0,6.6,1.7999999999999998,2.8000000000000003,1.7,4.1000000000000005,5.3,1.61,9.9207,3.13,4.5,10.2,5.8917502838693565,6
97,1.0,6.3,2.9,2.9,3.3,3.7000000000000006,3.2,1.4,9.895,3.17,3.5999999999999996,12.8,6.544407206402951,7
98,1.0,7.2,3.2,3.0,8.25,2.0,1.4,1.04,9.9362,2.99,4.4,11.4,5.985904475863833,6
102,1.0,6.5,2.2,5.0,16.4,4.8,3.6,1.82,9.990400000000001,3.02,4.9,8.8,5.624736208926208,6
103,1.0,6.5,2.2,3.2,2.2,2.8000000000000003,3.6,0.92,9.9076,3.27,5.8999999999999995,11.9,6.52707610607203,7
104,1.0,7.5,3.3000000000000003,3.8,8.7,12.6,4.9,1.99,9.9711,2.98,5.699999999999999,9.4,5.29627493695466,5
105,1.0,7.3,1.7999999999999998,2.9,1.0,3.6000000000000005,2.6,1.01,9.9,3.09,3.7,11.7,6.284493228553288,6
106,1.0,6.7,1.3,2.9,5.3,5.1,3.1,1.22,9.943999999999999,3.44,3.7,9.7,5.94189615664888,6
