,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
9,1.0,6.5,2.2,2.5,17.1,5.0,4.4,1.38,10.001,3.3,3.7,8.8,4.8646056772450805,5
12,1.0,7.2,2.1,3.5999999999999996,15.7,4.5,6.8,1.83,9.9922,3.25,7.6,9.4,5.301625839372875,5
13,1.0,6.6,5.45,0.4,2.5,3.1,4.8,1.11,9.906,3.14,3.2,11.9,4.782625288174998,5
22,1.0,7.2,1.6,3.5,1.2,3.1,2.7,0.84,9.928,3.33,3.4000000000000004,9.9,4.871122076380317,5
24,1.0,6.8,2.7,1.2,1.3,4.0,8.7,1.68,9.92,3.18,4.1,10.0,4.950446264777355,5
30,1.0,7.2,1.4000000000000001,3.5,1.2,3.6000000000000005,1.5,0.73,9.938,3.46,3.9000000000000004,9.9,4.811047883138841,5
33,1.0,7.0,2.3000000000000003,4.2,18.05,5.0,3.5,1.44,9.999,3.22,4.2,8.8,4.9496358551944155,5
41,1.0,6.7,3.0,7.4,5.0,3.8,3.5,1.57,9.945,3.21,4.6000000000000005,9.9,4.785421147724904,5
43,1.0,8.2,1.7000000000000002,3.2,1.5,5.0,1.7,1.01,9.94,3.14,5.8,9.5,4.757387196196589,5
45,1.0,7.7,3.8,2.3000000000000003,10.8,3.0,2.8,0.95,9.9164,2.93,4.1,13.6,5.73837552609433,6
46,1.0,6.7,2.7,2.5,8.0,5.3,5.4,2.02,9.961,3.22,4.3,9.3,4.800616042243163,5
47,1.0,6.2,3.2,2.4,4.1,5.1,3.4,1.49,9.9306,3.36,5.2,11.0,5.042085955945851,5
56,1.0,6.7,2.4,3.2,9.0,2.3,2.0,1.09,9.9262,3.34,3.5,12.6,5.678911168525545,6
62,1.0,6.2,2.9,2.9,5.6,4.6,3.5,1.78,9.9313,3.25,5.1,10.5333333333,5.132444526492321,5
65,1.0,5.7,2.2,3.3000000000000003,1.9,3.6000000000000005,3.7,1.1,9.8945,3.26,5.8,12.4,5.695104325678571,6
78,1.0,6.5,2.3000000000000003,3.5999999999999996,16.3,3.8,4.3,1.33,9.9924,3.26,4.1,8.8,4.921367812875673,5
85,1.0,7.5,1.7000000000000002,3.7,1.5,6.0,1.8,0.75,9.936,3.54,8.8,10.7,5.2032041660473,5
88,1.0,8.2,3.1,4.3,7.0,4.7,1.8,0.87,9.962800000000001,3.23,6.4,10.6,4.804202445805714,5
89,1.0,7.1,3.7,3.0,6.2,4.0,4.9,1.39,9.9021,3.17,2.7,13.6,5.651290740026241,6
91,1.0,6.8,2.1,6.2,6.4,4.1000000000000005,0.7,1.13,9.9358,2.96,5.8999999999999995,10.2,5.116784001966124,5
94,1.0,7.5,2.9,3.5999999999999996,15.7,5.0,2.9,1.24,9.968,3.06,5.4,10.4,5.2843159986655905,5
96,1.0,7.6,2.3000000000000003,3.4000000000000004,1.6,4.3,2.4,1.29,9.9305,3.12,7.0,10.4,4.998741807806795,5
107,1.0,7.4,3.2,2.7,12.9,4.0,6.0,2.21,9.9831,3.05,6.6000000000000005,9.4,4.941161234392283,5
121,1.0,5.5,2.4,3.2,8.7,6.0,1.9,1.02,9.94,3.27,3.1,10.4,5.064748036002101,5
123,1.0,8.1,2.0,3.0,1.3,3.6000000000000005,0.7,0.49,9.924199999999999,2.99,7.3,10.3,4.988230230147138,5
125,1.0,6.2,2.5,5.4,7.0,4.6,5.8,1.76,9.9454,3.19,7.0,10.4,5.24823743748847,5
139,1.0,7.2,5.5,0.8999999999999999,1.5,10.8,1.6,1.51,9.938,3.07,5.699999999999999,9.2,3.9699421780893402,4
145,1.0,6.3,3.4000000000000004,2.8000000000000003,14.7,4.7,4.9,1.98,9.977,3.23,4.6000000000000005,9.5,4.975383376853188,5
146,1.0,4.9,3.35,1.4000000000000001,1.3,3.6000000000000005,6.9,1.68,9.9212,3.47,4.6000000000000005,10.4666666667,4.926932740116953,5
148,1.0,6.2,3.4000000000000004,2.8000000000000003,7.5,3.4000000000000004,4.0,1.97,9.9485,3.14,6.0,9.7,4.914249007940072,5
156,1.0,9.4,2.3000000000000003,5.6000000000000005,16.45,6.3,5.25,2.82,10.0098,3.1,5.1,9.3,4.997607660093223,5
165,1.0,6.9,2.9,3.2,5.8,4.0,1.6,1.12,9.93,3.04,5.8,11.2,5.162662369784769,5
167,1.0,5.8,2.8000000000000003,6.6000000000000005,9.1,3.9,2.6,1.59,9.965,3.66,5.5,10.8,5.121750121130432,5
169,1.0,6.0,2.7,4.0,1.7,2.1,1.8,0.82,9.891,3.24,9.5,13.1333333333,5.914041778014408,6
177,1.0,7.4,2.1,8.0,12.3,3.8,7.7,1.83,9.9778,2.95,4.8,9.0,4.981413781876128,5
178,1.0,7.9,2.9,3.1,7.35,3.4000000000000004,3.7,1.54,9.938,3.06,3.1,10.8,5.066219062663507,5
179,1.0,6.7,2.4,3.5,13.1,5.0,6.4,2.05,9.97,3.15,5.0,9.5,5.173316063327576,5
180,1.0,6.7,3.1,0.8,1.3,3.8,5.8,1.47,9.922,3.18,4.6000000000000005,10.0,4.81318833301691,5
