,y_predicted,y_actual,Relative Error
36,5.3929542877623335,5.393627546352362,0.00012482482044644345
53,7.1615843662810015,7.16703787691222,0.0007609155588232903
48,7.479934654677636,7.520234556474628,0.005358862345895208
118,5.8334580693889775,5.8888779583328805,0.009410942005595953
40,5.651539677004072,5.717027701406222,0.011454907658754515
194,6.850379029982892,6.8308742346461795,0.002855387856181596
156,7.213182387989918,7.208600337960199,0.0006356365750491436
142,7.127010280502579,7.088408778675395,0.005445721745522353
39,5.410714120343693,5.384495062789089,0.004869362354103985
74,5.307905098975617,5.3471075307174685,0.00733152111055291
205,7.781283142642978,7.732369222284388,0.0063258645510126405
47,7.1633343661093205,7.112327444710911,0.007171621637912717
141,7.329682679507578,7.358193752733032,0.003874738038104027
50,7.206146822224218,7.282761179605593,0.01051996014862106
117,5.434358057976634,5.3230099791384085,0.0209182547608615
145,6.917754205895087,6.927557906278317,0.0014151740795041942
196,6.907671559633251,7.01211529430638,0.014894754334392286
49,6.849565997247398,6.723832440821209,0.01869968615857308
