,y_predicted,y_actual,Relative Error
107,20.467063260488718,20.2,0.013220953489540539
134,25.77605807892641,25.0,0.031042323157056444
256,23.490708376171607,24.1,0.025281810117360748
280,40.54679475581267,39.8,0.018763687331976694
173,48.84220384820063,50.0,0.023155923035987343
4,45.78031765139069,45.4,0.008377040779530628
34,34.8966568498145,35.4,0.014218733056087587
207,29.321461877512274,29.6,0.009410071705666476
48,43.252668174215586,44.0,0.016984814222373048
174,27.938537632119,27.9,0.0013812771368818027
161,22.07286418104571,22.5,0.01898381417574626
334,49.4549997974292,50.0,0.010900004051415947
6,50.545000202571266,50.0,0.010900004051425327
8,30.230034284739464,29.6,0.021284942052008864
418,35.28497734699087,34.9,0.011030869541285748
11,44.996630304643794,44.8,0.004389069300084758
411,40.64938965951564,41.3,0.015753277009306434
332,24.99367644056334,24.5,0.02015005879850372
429,48.20643756700936,48.8,0.012163164610463883
304,48.7265450776064,48.5,0.004671032527967069
251,23.412080318904952,22.9,0.022361585978382236
382,18.968995365814592,19.0,0.0016318228518635554
60,17.771517749626316,18.9,0.05970805557532713
265,42.112613630446866,43.8,0.03852480295783405
450,43.99533707454323,42.3,0.040078890651140245
74,20.7192301261742,20.1,0.030807468963890455
139,50.92987929997549,50.0,0.01859758599950979
199,27.62111341498231,27.5,0.0044041241811749446
412,22.996207652768348,23.2,0.008784152897916009
