,Constant,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,y_pred,y_act
2,1.0,1.13081,0.0,8.14,0,0.5379999999999999,5.712999999999999,94.1,4.2330000000000005,4,307,21.0,360.17,22.6,11.70685444290368,12.7
9,1.0,0.05372,0.0,13.92,0,0.4370000000000001,6.549,51.0,5.9604,4,289,16.0,392.85,7.39,26.785186497455776,27.1
10,1.0,0.06724,0.0,3.24,0,0.46,6.332999999999998,17.2,5.2146,4,430,16.9,375.21,7.34,24.14131298168993,22.6
13,1.0,0.05646,0.0,12.83,0,0.4370000000000001,6.232,53.7,5.0141,5,398,18.7,386.4,12.34,21.13572544313473,21.2
15,1.0,0.04666,80.0,1.52,0,0.404,7.107,36.6,7.309,2,329,12.6,354.31,8.61,31.580439587146603,30.3
18,1.0,0.82526,20.0,3.97,0,0.647,7.327000000000001,94.5,2.0788,5,264,13.0,393.42,11.25,33.47748080006617,31.0
21,1.0,0.22969,0.0,10.59,0,0.489,6.3260000000000005,52.5,4.3549,4,277,18.6,394.87,10.97,23.542541172547267,24.4
24,1.0,3.83684,0.0,18.1,0,0.77,6.251,91.1,2.2955,24,666,20.2,350.65,14.19,19.400481873114536,19.9
26,1.0,7.83932,0.0,18.1,0,0.655,6.209,65.4,2.9634,24,666,20.2,396.9,13.22,20.65460587585804,21.4
27,1.0,0.12816,12.5,6.07,0,0.409,5.885,33.0,6.497999999999998,4,345,18.9,396.9,8.79,20.742210931386058,20.9
31,1.0,0.77299,0.0,8.14,0,0.5379999999999999,6.495,94.4,4.4547,4,307,21.0,387.94,12.8,20.05173349699772,18.4
32,1.0,1.00245,0.0,8.14,0,0.5379999999999999,6.674,87.3,4.239,4,307,21.0,380.23,11.98,21.422527589170468,21.0
33,1.0,1.61282,0.0,8.14,0,0.5379999999999999,6.096,96.9,3.7598,4,307,21.0,248.31,20.34,13.8973463580184,13.5
35,1.0,0.1676,0.0,7.38,0,0.493,6.426,52.3,4.5404,5,287,19.6,396.9,7.2,25.02471367697133,23.8
37,1.0,0.26838,0.0,9.69,0,0.585,5.794,70.6,2.8927,6,391,19.2,396.9,14.1,19.060808361453027,18.3
38,1.0,0.01965,80.0,1.76,0,0.385,6.23,31.5,9.0892,1,241,18.2,341.6,12.93,19.997101444700128,20.1
40,1.0,0.01432,100.0,1.32,0,0.411,6.816,40.5,8.3248,5,256,15.1,392.9,3.95,32.33686562645075,31.6
41,1.0,0.08664,45.0,3.44,0,0.4370000000000001,7.178,26.3,6.4798,5,398,15.2,390.49,2.87,32.539831075017275,36.4
45,1.0,0.18836,0.0,6.91,0,0.448,5.7860000000000005,33.3,5.1004,3,233,17.9,396.9,14.15,20.038296325699125,20.0
49,1.0,0.34006,0.0,21.89,0,0.624,6.457999999999998,98.9,2.1185,4,437,21.2,395.04,12.6,20.486436491782637,19.2
51,1.0,0.12744,0.0,6.91,0,0.448,6.77,2.9,5.7209,3,233,17.9,385.41,4.84,28.077439453817963,26.6
55,1.0,0.19073,22.0,5.86,0,0.431,6.718,17.5,7.8265,7,330,19.1,393.74,6.56,24.505839562141915,26.2
56,1.0,0.03738,0.0,5.19,0,0.515,6.31,38.5,6.4584,5,224,20.2,389.4,6.75,22.089570839389832,20.7
58,1.0,0.06127000000000001,40.0,6.41,1,0.447,6.8260000000000005,27.6,4.8628,4,254,17.6,393.45,4.16,33.37237240432209,33.1
64,1.0,0.03768,80.0,1.52,0,0.404,7.274,38.3,7.309,2,329,12.6,392.2,6.62,33.688458186110715,34.6
66,1.0,0.09849,0.0,25.65,0,0.581,5.879,95.8,2.0063,2,188,19.1,379.38,17.58,19.978309586830072,18.8
68,1.0,0.05561,70.0,2.24,0,0.4,7.041,10.0,7.8278,5,358,14.8,371.58,4.74,31.379885900467897,29.0
69,1.0,0.32264,0.0,21.89,0,0.624,5.942,93.5,1.9669,4,437,21.2,378.25,16.9,16.16531045780454,17.4
72,1.0,0.03306,0.0,5.19,0,0.515,6.059,37.3,4.8122,5,224,20.2,396.14,8.51,22.41278529283197,20.6
73,1.0,0.00906,90.0,2.97,0,0.4,7.087999999999999,20.8,7.3073,1,285,15.3,394.72,7.85,31.033550351626275,32.2
77,1.0,0.17446,0.0,10.59,1,0.489,5.96,92.1,3.8771,4,277,18.6,393.25,17.27,20.86234433673711,21.7
79,1.0,9.51363,0.0,18.1,0,0.713,6.728,94.1,2.4961,24,666,20.2,6.68,18.71,15.489422607181591,14.9
81,1.0,0.44178,0.0,6.2,0,0.504,6.5520000000000005,21.4,3.3751,8,307,17.4,380.34,3.76,30.864838918082697,31.5
82,1.0,0.04981,21.0,5.64,0,0.439,5.997999999999998,21.4,6.8147,4,243,16.8,396.9,8.43,23.628537041753233,23.4
83,1.0,0.13642,0.0,10.59,0,0.489,5.891,22.3,3.9454,4,277,18.6,396.9,10.87,22.445771347239877,22.6
85,1.0,0.18159,0.0,7.38,0,0.493,6.376,54.3,4.5404,5,287,19.6,396.9,6.87,24.98197158567927,23.1
88,1.0,0.13554000000000002,12.5,6.07,0,0.409,5.5939999999999985,36.8,6.497999999999998,4,345,18.9,396.9,13.09,17.296939928075723,17.4
91,1.0,0.02187,60.0,2.93,0,0.401,6.8,9.9,6.2196,1,265,15.6,393.37,5.03,31.492955651944712,31.1
92,1.0,0.21409,22.0,5.86,0,0.431,6.438,8.9,7.3967,7,330,19.1,377.07,3.59,25.30832641650298,24.8
93,1.0,0.01301,35.0,1.52,0,0.442,7.241,49.3,7.0379,1,284,15.5,394.74,5.49,30.098957449628998,32.7
95,1.0,2.15505,0.0,19.58,0,0.871,5.627999999999999,100.0,1.5166,5,403,14.7,169.27,16.65,15.106826591480074,15.6
100,1.0,0.0187,85.0,4.15,0,0.429,6.516,27.7,8.5353,4,351,17.9,392.43,6.36,25.28280545856443,23.1
101,1.0,7.99248,0.0,18.1,0,0.7,5.52,100.0,1.5331,24,666,20.2,396.9,24.56,13.067503075209515,12.3
104,1.0,0.84054,0.0,8.14,0,0.5379999999999999,5.599,85.7,4.4546,4,307,21.0,303.42,16.51,13.56473581437183,13.9
115,1.0,11.1604,0.0,18.1,0,0.74,6.629,94.6,2.1247,24,666,20.2,109.85,23.27,13.696345661064871,13.4
119,1.0,0.09604,40.0,6.41,0,0.447,6.854,42.8,4.2673,4,254,17.6,396.9,2.98,33.31727114107911,32.0
121,1.0,0.16211,20.0,6.96,0,0.464,6.24,16.3,4.4289999999999985,3,223,18.6,396.9,6.59,26.97356242986473,25.2
122,1.0,0.11027,25.0,5.13,0,0.453,6.456,67.8,7.2255,8,284,19.7,396.9,6.73,24.188724758631015,22.2
123,1.0,1.25179,0.0,8.14,0,0.5379999999999999,5.57,98.1,3.7979,4,307,21.0,376.57,21.02,12.660415306064838,13.6
124,1.0,0.13914,0.0,4.05,0,0.51,5.572,88.5,2.5961,5,296,16.6,396.9,14.69,21.98289264606504,23.1
127,1.0,5.20177,0.0,18.1,1,0.77,6.127000000000002,83.4,2.7227,24,666,20.2,395.43,11.48,21.627490420010293,22.7
129,1.0,0.1396,0.0,8.56,0,0.52,6.167000000000002,90.0,2.421,5,384,20.9,392.69,12.33,21.551898005224064,20.1
130,1.0,0.1029,30.0,4.93,0,0.428,6.358,52.9,7.0355,6,300,16.6,372.75,11.22,23.65910313720607,22.2
132,1.0,0.13058,0.0,10.01,0,0.547,5.872000000000001,73.1,2.4775,6,432,17.8,338.63,15.37,19.849591170085066,20.4
