,y_predicted,y_actual,Relative Error
132,4.388985809690025,4.143134726391533,0.059339389021659174
161,4.542005238188633,4.574710978503383,0.007149247344462757
344,5.399291356778738,5.497168225293202,0.017804961482553817
380,4.519558852789713,4.6443908991413725,0.026878023203158484
204,4.721477092732973,4.875197323201151,0.031531078698419306
3,4.680263364576299,4.74493212836325,0.01362901766294779
10,4.694240437023545,4.48863636973214,0.04580546303056287
325,3.7491583942194584,3.8501476017100584,0.026229957377671774
13,5.024326592372221,5.135798437050262,0.021704871412762228
207,4.600721359391249,4.564348191467836,0.007968973092676353
172,3.902793078881844,3.713572066704308,0.050953908737649614
417,3.8741660907913094,3.7612001156935624,0.03003455589251893
5,4.559962001372971,4.532599493153256,0.006036824621510683
8,4.953562523775653,5.159055299214529,0.03983147369444997
532,7.920687484920082,7.715569534520208,0.026584939644721788
9,4.87322686643565,5.049856007249537,0.034977064803495266
500,4.436609556157516,4.430816798843313,0.0013073791080044543
415,4.4861056023853365,4.418840607796598,0.015222317471704218
533,7.201024125463363,7.3277805384216315,0.01729806348506877
402,4.421092663610603,4.532599493153256,0.024601077088564925
343,5.572084472709885,5.537334267018537,0.00627562000335204
443,5.690194264360889,5.723585101952381,0.005833902527299188
29,4.9738634081510575,5.0106352940962555,0.007338767199545372
345,5.368137074888397,5.4510384535657,0.015208364311404727
551,6.776699736119815,6.690842277418564,0.012832085280356701
128,3.907250543094824,3.9512437185814275,0.011134007067121088
162,4.402817694441161,4.2626798770413155,0.032875519964476914
258,4.407762037798752,4.356708826689592,0.011718297719692298
510,4.156797939392841,4.060443010546419,0.02373015175835585
