,Unnamed: 0,Fuel,T(K),T_Error(%),P(atm),P_Error(%),Fuel(%),Oxidizer(%),Diluant(%),Equv(phi),Diluant Type,Time(μs),Mode_of_measurement,Species_name,Species_measurement_Error,Measured_wavelength(nm),Shocktube_dia(cm),Research_group,Data_Source,Primary_C,Secondary_C,Tertiary_C,Quaternary_C,Other_Atom,P_P,P_S,P_T,P_Q,S_S,S_T,S_Q,T_T,T_Q,Q_Q,P_H,S_H,T_H,label
62,196,CCC,1289,±0.7,27.1,±1,0.8,8.0,91.2,0.5,Ar,200,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
63,197,CCC,1260,±0.7,21.9,±1,0.8,8.0,91.2,0.5,Ar,330,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
64,198,CCC,1221,±0.7,25.2,±1,0.8,8.0,91.2,0.5,Ar,510,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
65,199,CCC,1189,±0.7,26.0,±1,0.8,8.0,91.2,0.5,Ar,680,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
66,200,CCC,1173,±0.7,22.4,±1,0.8,8.0,91.2,0.5,Ar,960,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
67,201,CCC,1160,±0.7,23.3,±1,0.8,8.0,91.2,0.5,Ar,1010,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
68,202,CCC,1155,±0.7,26.1,±1,0.8,8.0,91.2,0.5,Ar,990,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
69,203,CCC,1123,±0.7,28.8,±1,0.8,8.0,91.2,0.5,Ar,1340,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
70,204,CCC,1114,±0.7,29.5,±1,0.8,8.0,91.2,0.5,Ar,1430,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
71,205,CCC,1113,±0.7,23.1,±1,0.8,8.0,91.2,0.5,Ar,1720,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
72,206,CCC,1062,±0.7,22.7,±1,0.8,8.0,91.2,0.5,Ar,2670,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
73,207,CCC,1053,±0.7,21.1,±1,0.8,8.0,91.2,0.5,Ar,2990,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
74,208,CCC,1052,±0.7,25.5,±1,0.8,8.0,91.2,0.5,Ar,2650,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
75,209,CCC,1009,±0.7,22.5,±1,0.8,8.0,91.2,0.5,Ar,4470,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
76,210,CCC,1005,±0.7,21.9,±1,0.8,8.0,91.2,0.5,Ar,4290,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
77,211,CCC,1004,±0.7,22.0,±1,0.8,8.0,91.2,0.5,Ar,4510,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
78,212,CCC,975,±0.7,21.4,±1,0.8,8.0,91.2,0.5,Ar,5540,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
79,213,CCC,968,±0.7,29.4,±1,0.8,8.0,91.2,0.5,Ar,4770,Species,OH,±1,306.7,5.0,Stanford,Lam_2013_thesis / propane_const_V,2,1,,,,0,2,0,0,0,0,0,0,0,0,6,2,0,1
