,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
9,1.0,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,18.64363416695716,18
20,1.0,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,17.893817378520325,17
121,1.0,0.58,0.445,0.17,1.178,0.3935,0.2165,0.315,20.213461809894095,20
127,1.0,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,18.91702417776971,19
150,1.0,0.59,0.485,0.12,0.911,0.39,0.182,0.29,17.20922627557426,16
186,1.0,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,16.4956875557452,16
214,1.0,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18.474466635860857,18
240,1.0,0.59,0.455,0.155,1.0659999999999998,0.382,0.2275,0.415,20.51730955188337,20
242,1.0,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16.956490021384173,16
330,1.0,0.495,0.37,0.125,0.4775,0.185,0.0705,0.16899999999999998,16.21610116834082,18
341,1.0,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595,6.9537334775100765,7
351,1.0,0.59,0.45,0.16,0.9,0.358,0.156,0.315,19.170718616299407,19
360,1.0,0.565,0.435,0.185,1.032,0.354,0.2045,0.31,20.134771079238075,20
384,1.0,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,16.837661431000548,16
402,1.0,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18.104696082460226,18
427,1.0,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,14.24876662686706,16
473,1.0,0.52,0.405,0.14,0.6765,0.2865,0.146,0.205,16.0093815343218,15
475,1.0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,19.193326658589548,18
513,1.0,0.53,0.41,0.165,0.8115,0.24,0.16899999999999998,0.24,19.263667622095152,19
566,1.0,0.565,0.45,0.115,0.9085,0.398,0.197,0.29,16.08850874554129,17
609,1.0,0.43,0.33,0.095,0.34,0.1315,0.085,0.112,13.680163388886493,14
623,1.0,0.5,0.39,0.13,0.6355,0.2505,0.1635,0.195,15.512973520813526,15
633,1.0,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,18.87944740172482,19
667,1.0,0.53,0.415,0.13,0.8425,0.275,0.1945,0.265,17.840942319843265,20
689,1.0,0.8,0.63,0.195,2.526,0.933,0.59,0.62,22.33038776232454,23
710,1.0,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,15.338044096217908,16
719,1.0,0.585,0.455,0.125,1.027,0.391,0.212,0.25,16.780982098384317,17
740,1.0,0.49,0.36,0.11,0.5005,0.161,0.107,0.195,16.19595515144336,17
749,1.0,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,12.524428668728499,12
764,1.0,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,11.017597015618449,12
773,1.0,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,16.05567839735783,15
778,1.0,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,16.366828775188637,16
794,1.0,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,16.548336108431915,16
801,1.0,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,11.205811468755979,11
811,1.0,0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,14.12605998309752,13
931,1.0,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,18.975570227616572,20
950,1.0,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15.943676995218542,15
963,1.0,0.475,0.35,0.115,0.487,0.194,0.1455,0.125,13.557625523935567,13
981,1.0,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,22.070771050805277,23
1041,1.0,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18.401034847756904,18
1045,1.0,0.44,0.35,0.14,0.451,0.171,0.0705,0.184,16.791279917175082,16
1114,1.0,0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,11.75071508425924,13
1157,1.0,0.52,0.405,0.145,0.8290000000000001,0.3535,0.1685,0.205,15.6960559023879,15
1195,1.0,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,16.891605178836826,19
1202,1.0,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,15.407258945457619,15
1208,1.0,0.5,0.385,0.155,0.762,0.3795,0.161,0.19,14.35291645352524,14
1284,1.0,0.57,0.465,0.125,0.8490000000000001,0.3785,0.1765,0.24,16.04206973965426,15
1346,1.0,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,16.970630033823788,16
1348,1.0,0.545,0.435,0.165,0.9955,0.3245,0.2665,0.325,19.146297651851498,19
1357,1.0,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,15.23615808872361,16
1371,1.0,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,18.25423269183794,19
1378,1.0,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,11.506223326409037,13
1404,1.0,0.35,0.265,0.09,0.1775,0.0575,0.042,0.068,12.881659729550181,12
1405,1.0,0.49,0.385,0.115,0.6829999999999999,0.3265,0.1615,0.165,13.332183118980797,13
1408,1.0,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,10.979187899918099,11
1419,1.0,0.405,0.31,0.12,0.3095,0.138,0.058,0.095,13.870947537831025,13
1437,1.0,0.45,0.35,0.14,0.474,0.21,0.109,0.1275,14.523076973194273,16
1482,1.0,0.5,0.385,0.105,0.498,0.1795,0.1095,0.17,15.571482904983522,17
1508,1.0,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,23.63824254911812,23
1562,1.0,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,15.09292453784385,14
1592,1.0,0.44,0.345,0.12,0.487,0.1965,0.108,0.16,14.887639470055197,14
1595,1.0,0.505,0.41,0.135,0.657,0.29100000000000004,0.133,0.195,15.792092484560975,15
1613,1.0,0.5,0.4,0.165,0.7105,0.27,0.1455,0.225,17.716224234916076,20
1651,1.0,0.39,0.3,0.1,0.265,0.1075,0.06,0.0865,13.300060773974383,13
1703,1.0,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,13.633198054409997,13
1714,1.0,0.505,0.41,0.15,0.6345,0.243,0.1335,0.215,17.392597293122726,17
1806,1.0,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,15.175457091717245,15
1817,1.0,0.65,0.525,0.175,1.4225,0.61,0.2995,0.445,19.52183558198457,20
1854,1.0,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,11.766008303413864,11
1873,1.0,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,19.956795129107174,21
1877,1.0,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15.908800906986833,15
1883,1.0,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,14.117375575650604,15
1895,1.0,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,12.523799043522784,12
1902,1.0,0.725,0.505,0.185,1.978,1.026,0.4255,0.4505,12.923339563304001,12
1934,1.0,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,13.65049721920011,14
1959,1.0,0.54,0.435,0.145,0.97,0.4285,0.22,0.264,15.833963617542933,17
1984,1.0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,17.32908893458987,19
2095,1.0,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17.715662026611703,17
2164,1.0,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,18.933660807930657,19
2217,1.0,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,15.059057973821316,14
2229,1.0,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19,16.629220289363804,16
2240,1.0,0.485,0.38,0.14,0.6729999999999999,0.2175,0.13,0.195,17.363645657165765,18
2329,1.0,0.5,0.405,0.14,0.6735,0.265,0.124,0.25,17.640906287600522,18
2352,1.0,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23.044545346044128,23
2397,1.0,0.53,0.43,0.17,0.775,0.35,0.152,0.235,17.10615173879289,17
2426,1.0,0.57,0.44,0.14,0.9535,0.3785,0.201,0.305,17.63011115377762,17
2445,1.0,0.575,0.4,0.155,0.9325,0.3605,0.2445,0.3,16.702389216930243,17
2465,1.0,0.53,0.42,0.13,1.001,0.34,0.226,0.265,17.42473467160753,17
2497,1.0,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20.47486764808285,20
2512,1.0,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,19.779803480540057,19
2535,1.0,0.57,0.405,0.16,0.9245,0.3445,0.2185,0.295,17.605187250995794,19
2552,1.0,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18.440940823971232,18
2563,1.0,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,15.810585983408766,15
2599,1.0,0.46,0.355,0.14,0.4935,0.21600000000000005,0.133,0.115,14.009740466986475,13
2605,1.0,0.67,0.51,0.18,1.68,0.926,0.2975,0.3935,13.808118450607747,13
2632,1.0,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525,26.38653022004006,27
2640,1.0,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,14.913719036932205,15
2648,1.0,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,11.929690361670723,13
2682,1.0,0.73,0.585,0.225,2.2305,1.2395,0.422,0.563,14.807945238180599,14
2718,1.0,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,16.566916502785958,16
2720,1.0,0.535,0.42,0.145,0.926,0.398,0.1965,0.25,16.04797646369653,17
2732,1.0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15.544491334813015,15
2758,1.0,0.52,0.395,0.18,0.64,0.158,0.11,0.245,20.774451404193147,22
2816,1.0,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21.425936581423247,21
2819,1.0,0.5,0.38,0.155,0.655,0.2405,0.14300000000000002,0.205,16.956308746296468,17
2828,1.0,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,20.100863107026754,19
2892,1.0,0.48,0.395,0.15,0.6815,0.2145,0.1405,0.2495,18.753108540150997,18
3024,1.0,0.455,0.365,0.095,0.514,0.2245,0.101,0.15,14.074443643487154,15
3077,1.0,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17.37135104572659,17
3079,1.0,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,17.22936595882684,18
3082,1.0,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,19.32919336397964,19
3179,1.0,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,14.40504705628765,15
3246,1.0,0.525,0.41,0.175,0.8740000000000001,0.3585,0.207,0.205,16.244215772510383,18
3281,1.0,0.52,0.39,0.14,0.7325,0.2415,0.14400000000000002,0.26,18.218575188719463,19
3283,1.0,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,19.10045146621687,19
