,y_predicted,y_actual,Relative Error
88,5.466381796889996,5.424950017481403,0.007637264725957454
151,6.49446563449316,6.4967749901858625,0.00035546185548843064
125,6.772002636542217,6.777646593635117,0.0008327310984612779
1,6.028515999398914,6.040254711277414,0.0019434133889391835
128,6.547182796904831,6.56244409369372,0.0023255507507567033
25,5.866169870346402,5.8664680569332965,5.082897989052827e-05
2,6.004088492884361,5.966146739123692,0.006359507303409349
107,5.811094972142913,5.84354441703136,0.0055530415399721676
170,6.665675097138609,6.660575149839686,0.0007656917284457063
7,5.824862013623995,5.814130531825066,0.0018457586633439317
22,6.107855868171722,6.163314804034641,0.008998231897324918
157,5.912453244342755,5.945420608606575,0.005545001175542857
147,5.620155286434487,5.652489180268651,0.005720292919273975
175,6.079721407728295,6.173786103901937,0.015236144335190249
190,7.069681966470698,7.002155954403621,0.009643602985536235
85,5.641620906876825,5.579729825986222,0.0110921286192676
99,5.239347267958944,5.241747015059643,0.0004578143687216713
130,6.480336554088768,6.480044561926653,4.50602089730284e-05
168,6.579449795795897,6.593044534142437,0.002061981877437458
68,5.763965735446746,5.69035945432406,0.012935260366856617
