,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
181,1.0,8.8,3.5,4.9,1.0,3.6000000000000005,1.4,0.56,9.92,2.96,3.3000000000000003,10.5,3.9498374427996055,4
249,1.0,8.2,2.6,4.4,1.3,4.6,0.7,0.69,9.943999999999999,3.14,6.2,10.2,3.9516790943292506,4
250,1.0,6.3,3.8,1.7000000000000002,8.8,8.0,5.0,2.12,9.9803,3.47,6.6000000000000005,9.4,3.9539299561683663,4
260,1.0,8.4,2.2,2.8000000000000003,18.8,2.8000000000000003,5.5,1.3,9.98,2.96,3.5,11.6,4.885381997677285,5
267,1.0,7.2,2.7,3.7,5.4,2.6,2.7,1.14,9.917399999999999,3.13,8.4,12.7,5.394548060010692,5
301,1.0,6.4,2.7,1.9,2.0,8.4,2.1,1.91,9.951600000000001,3.49,6.3,9.6,4.048762709290429,4
389,1.0,5.5,1.9,2.7,0.9,4.0,5.2,1.03,9.9026,3.5,3.9000000000000004,11.2,4.945492611886607,5
420,1.0,7.6,3.3000000000000003,3.5999999999999996,2.1,3.4000000000000004,2.6,1.72,9.943999999999999,3.42,4.8,10.5,3.9356541880573843,4
421,1.0,6.2,2.55,2.4,1.7,3.9,13.85,2.72,9.9452,3.53,5.300000000000001,9.6,4.25473250072605,4
530,1.0,6.3,6.0,4.4,11.0,5.0,5.0,2.45,9.972,3.19,5.699999999999999,9.3,3.896452756172664,4
585,1.0,8.5,1.7999999999999998,3.0,1.1,2.8000000000000003,3.4,0.95,9.927200000000001,2.83,3.5999999999999996,10.0,4.194534071542222,4
603,1.0,6.2,2.3499999999999996,3.4000000000000004,1.9,3.6000000000000005,0.4,1.17,9.9032,3.4,4.4,12.2,5.021719388359912,5
637,1.0,6.4,3.1,3.1,12.9,4.5,5.5,1.61,9.9546,3.02,5.8999999999999995,10.2,4.980682416383502,5
646,1.0,6.6,2.2,3.7,1.6,4.0,3.1,1.01,9.9009,3.15,6.6000000000000005,12.0,5.259915969580192,5
786,1.0,6.5,4.8,0.2,0.9,4.3,3.2,0.99,9.922600000000001,3.14,4.699999999999999,9.8,3.8537878481185146,4
814,1.0,6.7,3.1,3.2,14.5,3.8,0.6,0.79,9.9412,3.14,3.4000000000000004,12.5,5.151823240727282,5
875,1.0,7.0,2.4,1.7999999999999998,1.3,4.6,0.9,0.62,9.94,3.38,4.699999999999999,10.1,3.9392148236412083,4
902,1.0,9.8,2.5,7.4,10.0,5.6000000000000005,3.6,2.25,9.977,3.06,4.3,10.0,4.113233760372509,4
1005,1.0,6.9,3.0,3.0,1.3,5.3,2.4,1.86,9.9361,3.29,5.4,9.9,4.1618283054709195,4
1009,1.0,8.0,3.7,3.1,4.7,3.8,0.3,1.27,9.9186,2.9,7.199999999999999,12.1,4.909156564182496,5
1021,1.0,6.4,2.1,3.4000000000000004,16.05,4.0,5.6,1.42,9.9678,3.11,3.8,10.6,4.988573536902038,5
1052,1.0,7.1,2.3000000000000003,2.8000000000000003,1.9,4.6,3.3,1.03,9.8997,3.12,3.1,12.0,4.906803763563602,5
1054,1.0,6.5,2.6,3.2,6.65,5.8999999999999995,3.4,1.04,9.9254,3.18,4.2,11.1,4.868158738376792,5
1085,1.0,6.1,2.0,4.0,1.9,2.8000000000000003,3.2,1.38,9.914,3.26,7.199999999999999,11.7,5.164328627679566,5
1094,1.0,6.9,1.7000000000000002,2.5,1.6,4.7,3.4,1.32,9.914,3.16,4.8,11.4,4.8713456914545645,5
1099,1.0,6.9,3.3000000000000003,3.1,7.7,4.0,2.9,1.35,9.922600000000001,3.11,5.699999999999999,12.3,5.1328993272299215,5
1111,1.0,6.6,3.5,3.4000000000000004,4.9,3.2,0.9,1.25,9.9253,3.32,8.100000000000001,12.0,4.979585267533906,5
1121,1.0,5.8,2.7,2.0,14.95,4.3999999999999995,2.2,1.79,9.962,3.37,3.7,10.2,4.911145937647603,5
1152,1.0,7.5,1.7000000000000002,3.4000000000000004,1.4,3.5000000000000004,1.3,1.02,9.918,3.05,7.4,11.0,4.945020386993576,5
1195,1.0,6.3,2.0,3.7,11.8,4.5,5.8,1.3,9.9519,3.2,3.5,10.8,4.89775671313069,5
1271,1.0,6.2,2.0,2.6,1.7,9.3,4.0,1.61,9.924,3.44,6.6000000000000005,11.0,4.848924391615043,5
1295,1.0,6.6,3.5,1.9,10.5,6.0,1.5,0.82,9.9588,3.13,3.8,9.9,4.187485333271155,4
1318,1.0,5.5,1.7999999999999998,2.2,5.5,3.7000000000000006,1.0,0.86,9.9156,3.46,4.4,12.2,5.202184724999711,5
1326,1.0,6.9,2.3000000000000003,3.2,16.4,4.5,6.2,1.53,9.972,3.22,4.2,10.5,4.925613165187428,5
1379,1.0,6.1,3.2,3.7,1.8,5.1,1.3,2.0,9.945,3.49,4.4,10.5,3.9604151024022656,4
1441,1.0,6.0,6.15,0.4,0.8,3.2,0.8,0.5,9.9036,3.14,4.0,11.0,3.9288241281521437,4
1504,1.0,6.2,4.5,2.6,4.4,6.3,6.3,2.06,9.94,3.27,5.2,9.8,4.138260129325772,4
1529,1.0,5.8,2.8000000000000003,2.7,2.6,5.4,3.0,1.56,9.914,3.53,4.2,12.4,4.829687895549796,5
1536,1.0,9.2,1.9,4.2,2.0,4.7,1.6,1.04,9.9517,3.09,6.6000000000000005,10.0,4.0297050874112585,4
1547,1.0,6.6,2.2,3.4000000000000004,11.6,5.0,5.9,1.4,9.9526,3.22,4.0,10.8,4.8731913713518225,5
1551,1.0,7.4,2.0,3.5,6.1,2.5,1.0,0.4,9.9244,2.79,5.2,10.9,4.904837305735555,5
1578,1.0,5.6,3.9000000000000004,2.4,4.7,3.4000000000000004,2.7,0.77,9.906,3.28,3.5999999999999996,12.7,4.845911581152592,5
1581,1.0,7.2,4.0,6.2,10.8,4.1000000000000005,7.0,1.89,9.976,3.08,4.9,8.6,3.9755620243768988,4
1609,1.0,9.2,1.6,4.9,2.0,4.3999999999999995,1.8,1.07,9.9514,3.1,5.300000000000001,10.2,3.982501355101533,4
1614,1.0,6.3,1.6,4.0,1.6,3.3000000000000003,5.9,1.48,9.914,3.44,5.300000000000001,11.4,5.02126169385744,5
1635,1.0,5.1,2.3000000000000003,1.7999999999999998,1.0,5.3,1.3,0.99,9.8956,3.22,3.9000000000000004,11.5,5.027448570468465,5
1705,1.0,6.9,2.8000000000000003,4.1,1.4,1.6,0.6,0.55,9.887599999999999,3.16,4.0,13.4,5.130577164793493,5
1757,1.0,6.5,2.7,2.6,11.0,3.0,0.2,0.82,9.9402,3.07,3.5999999999999996,11.2,4.855641305990417,5
1839,1.0,6.5,2.2,3.1,3.9,4.6,1.7,1.06,9.9098,3.15,3.1,11.5,4.910563458400503,5
1881,1.0,5.7,2.6,2.4,17.8,5.8999999999999995,2.3,1.24,9.9773,3.3,5.0,10.1,4.945679575329166,5
1908,1.0,7.6,3.1,2.3000000000000003,12.7,5.4,2.0,1.39,9.983600000000001,3.16,5.0,9.7,4.099443347207057,4
1964,1.0,7.2,1.3,4.6000000000000005,1.3,4.3999999999999995,4.8,1.11,9.9127,2.97,4.5,11.1,4.884595903663524,5
1966,1.0,5.6,1.9,2.7,0.9,4.0,5.2,1.03,9.9026,3.5,3.9000000000000004,11.2,4.941326654067751,5
2158,1.0,6.7,2.4,4.1,2.9,3.9,4.8,1.22,9.905199999999999,3.25,4.3,12.0,5.056901402405259,5
2176,1.0,9.2,2.2,4.0,2.4,5.4,1.8,1.51,9.952,3.04,4.6000000000000005,9.3,3.8263105818040515,4
2277,1.0,7.2,4.0,6.2,10.8,4.1000000000000005,7.0,1.89,9.976,3.08,4.9,8.6,3.9755620243768988,4
2285,1.0,5.3,2.3000000000000003,5.6000000000000005,0.9,4.1000000000000005,4.6,1.41,9.9119,3.16,6.2,9.7,4.90815146355817,5
2314,1.0,5.2,2.5,2.3000000000000003,1.4,4.7,2.0,0.77,9.9001,3.32,6.2,11.4,5.138554611713545,5
2326,1.0,6.4,3.1,3.1,12.9,4.5,5.5,1.61,9.9546,3.02,5.8999999999999995,10.2,4.980682416383502,5
2379,1.0,8.7,3.0,5.8999999999999995,1.7,4.6,1.0,0.7,9.9373,3.06,5.6000000000000005,10.8,4.024211873352357,4
2464,1.0,6.9,1.9,3.8,1.15,2.3,3.0,1.05,9.9047,3.11,3.8,11.4,4.861174406917399,5
2475,1.0,6.0,2.1,3.0,8.7,3.6000000000000005,4.7,1.27,9.9368,3.18,3.9000000000000004,10.6,4.923549600221037,5
2503,1.0,5.7,1.6,3.2,1.2,3.6000000000000005,0.7,0.89,9.911100000000001,3.26,4.8,11.0,4.885352922075015,5
2543,1.0,7.7,2.8000000000000003,6.3,11.1,3.9,5.8,1.79,9.979,3.08,4.4,8.8,4.096578008829198,4
2552,1.0,8.0,1.6,3.5999999999999996,1.5,3.3000000000000003,1.4,1.22,9.940999999999999,3.2,3.9000000000000004,10.3,4.079161774889968,4
2652,1.0,6.6,3.1,3.7,6.2,5.2,1.3,1.64,9.9602,3.24,3.9000000000000004,8.8,3.885373193417621,4
2677,1.0,6.2,2.3000000000000003,3.8,1.6,4.3999999999999995,1.2,1.13,9.9176,3.3,7.3,11.4,4.9435913672292315,5
2685,1.0,6.0,2.1,3.0,8.7,3.6000000000000005,4.7,1.27,9.9368,3.18,3.9000000000000004,10.6,4.923549600221037,5
2750,1.0,6.0,3.95,0.0,1.4,4.2,0.7,0.55,9.913499999999999,3.37,3.8,11.2,4.202713086245382,4
2783,1.0,7.1,1.4000000000000001,3.5,1.4,3.9,2.4,1.28,9.9212,2.97,6.800000000000001,10.4,4.8984869274978,5
2796,1.0,6.1,3.8,1.4000000000000001,3.9,6.0,2.7,1.13,9.9344,3.07,3.4000000000000004,9.2,3.9797299825993377,4
