,Constant,len,dia,hei,w_wei,s_wei,v_wei,sh_wei,y_pred,y_act
27,1.0,0.29,0.225,0.075,0.152,0.071,0.059,0.045,9.187969689677114,9.0
86,1.0,0.58,0.44,0.175,1.073,0.4005,0.2345,0.335,18.966213576949826,19.0
104,1.0,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,20.124455213342493,19.0
110,1.0,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,17.731536724759764,18.0
132,1.0,0.67,0.55,0.17,1.247,0.472,0.2455,0.4,21.267524733797003,21.0
136,1.0,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,15.473536956843866,15.0
181,1.0,0.6,0.475,0.15,1.0075,0.4425,0.221,0.28,16.229316144516716,15.0
193,1.0,0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,13.252929344243867,13.0
259,1.0,0.53,0.41,0.165,0.8115,0.24,0.16899999999999998,0.24,19.466498989274648,19.0
292,1.0,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,14.831916165518653,15.0
325,1.0,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,16.100714700885394,16.0
326,1.0,0.565,0.48,0.175,0.957,0.3885,0.215,0.275,18.294735646378577,18.0
350,1.0,0.575,0.45,0.16,0.955,0.44,0.1685,0.27,16.44640991642069,16.0
353,1.0,0.58,0.455,0.155,0.8365,0.315,0.1385,0.32,19.321932024871224,18.0
356,1.0,0.495,0.4,0.155,0.6445,0.242,0.1325,0.205,17.024575962915762,17.0
450,1.0,0.62,0.47,0.2,1.2255,0.381,0.27,0.435,23.31008144574178,23.0
537,1.0,0.38,0.305,0.105,0.281,0.1045,0.0615,0.09,12.798920847510022,12.0
577,1.0,0.525,0.41,0.13,0.99,0.3865,0.243,0.295,15.49165653859131,15.0
615,1.0,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10.101907522822302,10.0
667,1.0,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,17.786444842174387,17.0
695,1.0,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,13.928775286556698,13.0
736,1.0,0.61,0.49,0.17,1.1775,0.5655,0.2385,0.295,15.86526012301482,15.0
761,1.0,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18.9954649563327,18.0
765,1.0,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,12.635992391978906,13.0
797,1.0,0.42,0.325,0.115,0.2885,0.1,0.057,0.1135,14.025386952580865,15.0
849,1.0,0.475,0.365,0.14,0.6175,0.202,0.1445,0.19,16.24814687419136,16.0
888,1.0,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,12.70197466748494,12.0
930,1.0,0.655,0.54,0.215,1.844,0.7425,0.327,0.585,23.41197256320524,22.0
933,1.0,0.28,0.205,0.08,0.127,0.052000000000000005,0.039,0.042,9.583366918227462,9.0
955,1.0,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19.709237068695252,19.0
958,1.0,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,13.605873348501301,13.0
968,1.0,0.8,0.63,0.195,2.526,0.933,0.59,0.62,23.16142870358158,23.0
1037,1.0,0.52,0.425,0.155,0.7735,0.297,0.123,0.255,18.212811793727415,17.0
1041,1.0,0.595,0.455,0.195,1.3305,0.4595,0.3235,0.345,20.214294380828676,19.0
1072,1.0,0.48,0.38,0.125,0.523,0.2105,0.1045,0.175,15.003564464678696,15.0
1081,1.0,0.45,0.35,0.145,0.525,0.2085,0.1,0.1655,15.387484762064926,15.0
1095,1.0,0.61,0.48,0.15,1.2,0.56,0.2455,0.28,15.063207954345218,14.0
1160,1.0,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,16.093015417942237,15.0
1182,1.0,0.405,0.31,0.12,0.3095,0.138,0.058,0.095,12.98862813691559,13.0
1185,1.0,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15.35919367975825,15.0
1187,1.0,0.57,0.45,0.17,1.098,0.414,0.187,0.405,20.426375821834547,20.0
1209,1.0,0.345,0.255,0.08,0.16899999999999998,0.06,0.0425,0.054000000000000006,10.746830804672411,10.0
1231,1.0,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,18.76121757552281,19.0
1237,1.0,0.69,0.54,0.185,1.6195,0.5329999999999999,0.353,0.555,24.380705831240835,24.0
1257,1.0,0.525,0.425,0.12,0.8665,0.2825,0.17600000000000002,0.29,17.818576891749647,18.0
1278,1.0,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19.446826432522478,19.0
1287,1.0,0.52,0.395,0.18,0.64,0.158,0.11,0.245,20.990274554045246,22.0
1288,1.0,0.6,0.475,0.18,1.162,0.511,0.2675,0.32,17.074873421446565,18.0
1318,1.0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,18.788572575335635,19.0
1386,1.0,0.57,0.435,0.14,0.8085,0.3235,0.183,0.22,16.017645170032374,16.0
1404,1.0,0.63,0.515,0.16,1.016,0.4215,0.244,0.355,18.316615893054802,19.0
1426,1.0,0.46,0.365,0.115,0.4485,0.165,0.083,0.17,15.012115084921566,14.0
1444,1.0,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,13.060892297379732,12.0
1446,1.0,0.445,0.33,0.1,0.4370000000000001,0.163,0.0755,0.17,13.851938198169389,13.0
1467,1.0,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,14.00744265493016,13.0
1482,1.0,0.495,0.4,0.12,0.6605,0.2605,0.161,0.19,14.658747631120562,15.0
1498,1.0,0.29,0.225,0.08,0.1295,0.0535,0.026,0.045,10.173453135045222,10.0
1511,1.0,0.48,0.38,0.135,0.528,0.2,0.1395,0.16,14.998115571839627,14.0
1520,1.0,0.35,0.275,0.065,0.205,0.0745,0.0465,0.07,10.637929563628946,10.0
1566,1.0,0.375,0.28,0.1,0.2565,0.1165,0.0585,0.0725,11.389357870074635,12.0
1578,1.0,0.57,0.415,0.13,0.88,0.4275,0.1955,0.238,13.217995357204778,13.0
1596,1.0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,15.033323285846606,15.0
1601,1.0,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17.562408374553613,17.0
1612,1.0,0.5,0.375,0.13,0.721,0.3055,0.1725,0.22,14.214608393633586,14.0
1656,1.0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,19.027444455830153,18.0
