,y_predicted,y_actual,Relative Error
1043,4.970049976447086,5,0.0059900047105827525
1617,5.000208639779487,5,4.172795589738598e-05
3911,4.976566566464186,5,0.004686686707162835
404,4.979743382958873,5,0.0040513234082254716
3356,4.87636120782048,5,0.02472775843590398
3359,5.9830307513405785,6,0.002828208109903585
110,6.035800721823989,6,0.005966786970664846
3402,5.977262245251524,6,0.003789625791412732
692,6.011547790920417,6,0.0019246318200695593
2956,5.015387107045797,5,0.003077421409159342
2313,5.009160984381651,5,0.0018321968763302721
3018,5.982046368661315,6,0.0029922718897807954
4378,5.989639669643196,6,0.0017267217261339358
1445,6.020302886277449,6,0.003383814379574801
495,6.012991528028778,6,0.0021652546714629275
1341,5.982046368661315,6,0.0029922718897807954
2730,4.975835256308045,5,0.004832948738390996
943,6.001167349250153,6,0.000194558208358823
771,4.973729402614055,5,0.005254119477189079
1067,5.010997807311185,5,0.0021995614622369432
1730,6.02072557042581,6,0.0034542617376350413
3141,4.976545328863438,5,0.004690934227312482
622,4.9857792947867665,5,0.0028441410426466975
1561,6.017619585023795,6,0.002936597503965762
3694,4.973978690077729,5,0.005204261984454206
3726,5.01384551631503,5,0.0027691032630059453
380,6.020302886277449,6,0.003383814379574801
1260,5.975523246047032,6,0.00407945899216126
2146,4.982123410787267,5,0.0035753178425466103
2948,4.984909520804052,5,0.0030180958391895275
1034,6.005740718940331,6,0.0009567864900551134
1419,5.019923590830302,5,0.003984718166060474
184,4.976566566464186,5,0.004686686707162835
2049,6.0185322211222285,6,0.00308870352037142
2664,5.9755403495602195,6,0.004076608406630082
1395,5.01600742220586,5,0.0032014844411719424
1335,6.038179392389225,6,0.006363232064870772
635,4.983591928173979,5,0.003281614365204177
4169,5.030639957996954,5,0.006127991599390726
1285,4.896696934401433,5,0.02066061311971339
2880,5.032576533920661,5,0.006515306784132235
279,5.049083330922372,5,0.009816666184474344
1512,5.053735012230561,5,0.010747002446112219
2777,4.990905791429611,5,0.0018188417140777347
3023,5.013949607010886,5,0.0027899214021772424
968,5.00026322202487,5,5.264440497398937e-05
693,4.9994966182489975,5,0.00010067635020050147
3657,5.989231008479521,6,0.0017948319200797869
3775,4.993790631224897,5,0.001241873755020606
938,6.011195588742453,6,0.001865931457075476
364,5.053735012230561,5,0.010747002446112219
4084,5.0313633153238015,5,0.006272663064760309
1871,5.998500977625952,6,0.0002498370623413848
498,5.008947489463225,5,0.0017894978926449312
3149,4.976239466559804,5,0.004752106688039248
909,5.974689189834834,6,0.0042184683608610385
141,4.9780231757551405,5,0.004395364848971894
659,4.995392550962208,5,0.0009214898075583733
1370,4.956806109164262,5,0.00863877816714762
3520,5.032576533920661,5,0.006515306784132235
199,5.9645673823658,6,0.005905436272366653
4218,5.9818480492002095,6,0.003025325133298414
3822,5.001073721476843,5,0.00021474429536851857
3741,4.988687860081512,5,0.002262427983697535
2081,4.983591928173979,5,0.003281614365204177
1895,5.003676935035173,5,0.0007353870070346602
4044,5.994030987594272,6,0.0009948354009547227
1717,6.000658387625123,6,0.00010973127085378565
3507,4.990873680382947,5,0.0018252639234106027
2663,5.060328857926351,5,0.012065771585270113
4234,6.048250796340426,6,0.008041799390070992
4078,5.00711424144032,5,0.0014228482880639603
1422,6.039498428697385,6,0.006583071449564197
2427,5.028435441517075,5,0.005687088303415066
1763,4.9931926509803475,5,0.001361469803930504
3817,5.93721794820928,6,0.010463675298453268
2329,6.000658387625123,6,0.00010973127085378565
3069,5.039010986411199,5,0.007802197282239831
1158,5.998756702554687,6,0.00020721624088556231
4140,5.976257256408616,6,0.003957123931897399
2488,6.009402732096078,6,0.001567122016012945
2698,5.02293115190659,5,0.004586230381318046
4345,5.001583006937892,5,0.00031660138757843014
1365,6.009402732096078,6,0.001567122016012945
1042,5.0041136100713,5,0.00082272201426008
3950,5.015875113338325,5,0.003175022667664962
127,5.019799734840944,5,0.003959946968188887
1970,5.029832833098936,5,0.005966566619787272
721,5.022381879287565,5,0.004476375857512949
133,6.003865315284344,6,0.0006442192140572919
844,6.004931394636543,6,0.0008218991060905031
3624,4.940459407780963,5,0.011908118443807325
4055,5.00026322202487,5,5.264440497398937e-05
3038,5.079375426129985,5,0.015875085225997055
3608,4.99593384139547,5,0.0008132317209060602
3484,4.992468476105415,5,0.0015063047789169559
4400,4.990097168508441,5,0.0019805662983117143
719,5.990209530608752,6,0.00163174489854138
2614,4.0579694091779,4,0.014492352294475097
2972,4.9857792947867665,5,0.0028441410426466975
565,5.96995369026979,6,0.0050077182883683236
3762,5.9938577105453135,6,0.0010237149091144222
1905,4.964709790615672,5,0.007058041876865673
4108,5.019923590830302,5,0.003984718166060474
