,y_predicted,y_actual,Relative Error
527,7.1582367445757455,7,0.022605249225106507
4394,7.619951899873882,8,0.047506012515764695
2759,6.423032202836765,7,0.08242397102331925
2604,6.41283799061398,6,0.06880633176899664
312,7.21214973790903,7,0.030307105415575717
2298,7.322572061512588,7,0.04608172307322685
1677,7.020279727019499,8,0.1224650341225626
4282,6.935337220837738,7,0.009237539880323149
1827,6.399408038873702,6,0.0665680064789503
3164,7.032175481242632,7,0.004596497320376004
848,6.260890162479058,6,0.0434816937465096
1803,6.9252531527698835,7,0.010678121032873784
3865,6.015606168294227,6,0.0026010280490377604
1049,6.7053039588458745,7,0.042099434450589356
3190,6.348884660677527,6,0.05814744344625448
664,6.197873938400434,6,0.032978989733405704
860,7.119317912944339,7,0.017045416134905622
4279,7.312956126832248,7,0.044708018118892516
3389,6.846470476844729,7,0.02193278902218156
4191,7.473141099790084,8,0.06585736252623953
3168,6.123454857361622,6,0.020575809560270386
3562,7.274428752688223,7,0.03920410752688903
3421,7.0382444786163205,7,0.005463496945188646
1501,6.259836928292387,7,0.10573758167251615
1774,6.527052468457953,7,0.06756393307743533
120,6.560301432804579,7,0.06281408102791732
1781,6.507721714692963,6,0.08462028578216045
1074,6.360316214155915,6,0.06005270235931922
3351,7.340399231649172,8,0.08245009604385345
628,6.330591179210927,6,0.055098529868487844
2661,7.677527925952816,8,0.040309009255897976
3957,6.767989182106717,7,0.03314440255618324
1927,6.220341414946489,6,0.03672356915774818
1910,7.032501662827315,7,0.004643094689616386
1345,6.433068931305243,7,0.08099015267067955
4089,5.880710748942221,6,0.019881541842963202
478,6.25519661420185,6,0.04253276903364167
2944,5.89669805588278,6,0.017216990686203342
3867,7.205877163422542,7,0.029411023346077463
1307,7.443534843569637,7,0.06336212050994813
201,6.184039415459381,6,0.030673235909896828
678,7.360118850225376,8,0.07998514372182797
1860,6.705885966288349,7,0.042016290530235825
1589,7.009407290759739,7,0.0013438986799627628
1855,7.349082671367128,7,0.04986895305244689
685,6.563558943882384,6,0.09392649064706404
1468,6.402299260705519,6,0.06704987678425312
903,6.337748306424032,6,0.056291384404005385
1579,6.3039814369491864,6,0.05066357282486441
347,6.423032202836765,7,0.08242397102331925
1124,6.569623358958722,6,0.09493722649312038
2127,6.143051531526552,6,0.023841921921092062
589,5.452133515345366,5,0.09042670306907326
1775,5.932603622755693,6,0.011232729540717893
2799,6.118169803964577,6,0.019694967327429442
2645,7.259502210596537,8,0.09256222367543288
93,4.360426483024497,4,0.0901066207561243
1816,6.919145816587971,7,0.011550597630289872
1371,6.2794718606748745,6,0.04657864344581242
1408,6.393601089937107,6,0.06560018165618449
3761,6.468973269730043,6,0.0781622116216738
2132,7.411056675244637,7,0.05872238217780534
1047,6.117513577986486,6,0.019585596331080996
1288,7.139977958558418,7,0.019996851222631205
810,6.94528889122185,7,0.007815872682592888
667,5.714638118762622,6,0.047560313539563026
1108,6.932030407704602,7,0.00970994175648546
4366,7.269654019364012,7,0.0385220027662874
3845,6.246111316694424,6,0.04101855278240407
2424,6.423032202836765,7,0.08242397102331925
1772,7.077427411275124,7,0.011061058753589188
2507,6.410398887567922,6,0.06839981459465368
1139,6.530551715982199,6,0.08842528599703314
1845,7.017053270840464,8,0.12286834114494205
752,7.006887522596429,8,0.12413905967544636
2104,6.568052631354021,7,0.06170676694942553
195,6.23649801162108,6,0.039416335270180035
699,6.377997208286985,7,0.0888575416732879
3030,7.448780080245768,7,0.06411144003510978
2721,6.318082441796804,6,0.053013740299467337
1968,5.3747325316028025,5,0.0749465063205605
567,5.918004091141881,6,0.01366598480968643
2366,6.277025758454897,6,0.046170959742482864
3485,6.814736993359446,7,0.026466143805793405
1116,7.032175481242632,7,0.004596497320376004
83,6.4077209415790435,6,0.06795349026317392
166,7.5073057404039645,7,0.07247224862913779
3701,6.406953145967833,6,0.06782552432797218
2269,6.516941012912653,7,0.06900842672676381
1037,5.049315246013833,6,0.15844745899769444
1429,7.106777668671029,7,0.015253952667289841
3100,6.6641531286497155,7,0.047978124478612064
3605,6.573832939802088,7,0.060881008599701705
2319,7.349122324892221,7,0.049874617841745864
1299,6.550862254455211,8,0.18114221819309861
686,6.49292102976753,6,0.08215350496125495
1491,7.233624271585825,8,0.0957969660517719
2386,6.3450670003910545,6,0.05751116673184242
4224,6.377997208286985,7,0.0888575416732879
3086,7.152154509254558,7,0.021736358464936854
306,5.67670727966528,6,0.05388212005578671
3080,6.05885830984073,6,0.009809718306788303
3373,7.060281765828449,7,0.008611680832635622
3273,6.647912589153535,7,0.05029820154949505
1687,7.145802529143381,7,0.02082893273476876
