,y_predicted,y_actual,Relative Error
0,5.159953402174945,4.990432586778736,0.03396916248209102
1,7.6798516381013675,7.415175109613295,0.035693901300447584
2,5.582289032610021,5.602118820879701,0.003539694337751733
3,5.932250198893896,5.739792912179234,0.03353035373563528
4,4.8608320237870615,4.804021044733257,0.011825714026812543
5,5.398009163739778,5.3230099791384085,0.01408961938739579
6,6.364543821543623,6.144185634125646,0.03586450679388294
7,6.52539332114011,6.480044561926653,0.006998217185095101
8,6.5937668595084205,6.56244409369372,0.0047730335477906664
9,6.552333331414157,6.548219102762372,0.0006282973411884494
10,4.787594292358872,4.762173934797756,0.005337973351910959
11,7.644685761156522,7.1929342212158,0.06280490354107034
12,6.252029578961231,5.998936561946683,0.04218964718180297
13,7.329008354961628,6.8501261661455,0.06990852098211646
14,4.827327386574787,4.770684624465665,0.01187308878449828
15,5.957187821299012,5.771441123130016,0.032183763847920994
16,5.31208969452915,5.332718793265369,0.0038684017545179816
17,6.939535713044337,6.74993119378857,0.028089844742453757
18,5.617887267405246,5.631211781821365,0.002366189540079715
19,5.4382174800398335,5.3471075307174685,0.017039109237838728
20,6.955048980780049,7.1929342212158,0.03307207227533102
21,5.764252029346863,5.8888779583328805,0.021162932882599423
22,5.895848589238294,6.091309882077698,0.03208854854265498
23,5.975236658811648,6.186208623900494,0.03410359687414245
24,7.561369945854975,7.501082124259871,0.008037216577075176
25,6.307895623845547,6.856461984594587,0.08000720517106107
26,7.409753243862397,7.4360278163518485,0.003533415035332902
27,6.9010123407178785,7.132497551660044,0.032455000407015704
28,6.554103285811503,6.825460036255307,0.03975655106064909
29,7.184985842995738,7.213768308118642,0.003989934787690719
30,5.413769767313982,5.293304824724492,0.022757983259685057
31,7.448071774236581,7.266827347520591,0.024941342080712824
32,5.209548359084206,5.176149732573829,0.006452407336711559
33,5.638501606096312,5.493061443340548,0.026477068253457473
34,6.099397380367961,5.814130531825066,0.04906440386596358
35,6.298660994712578,6.70196036600254,0.060176328904570114
36,5.384882054289999,5.393627546352362,0.001621449013155737
37,5.846763651823221,6.089044875446846,0.03978969256748085
38,7.664870799531169,7.5485559791698735,0.015408883590750915
39,6.743824017229939,7.284134806195205,0.07417638516323552
40,5.3840909583891605,5.384495062789089,7.504963700700448e-05
41,5.603729260680307,5.717027701406222,0.019817717639892957
42,6.7844489723074135,6.659293919683638,0.018794042451533908
43,6.175071370343595,6.003887067106539,0.02851224570410769
44,7.202604865017476,7.208600337960199,0.0008317111036314242
45,7.680363963427829,7.661997558901893,0.0023970778357397427
46,6.767931760328994,6.741700694652055,0.0038908677298218988
