,y_predicted,y_actual,Relative Error
1378,3.9661647227885872,4,0.008458819302853193
1443,3.994059414734675,4,0.0014851463163312317
4049,3.829008909308758,4,0.04274777267281049
585,3.8002085526467404,4,0.0499478618383149
2178,3.835417048011397,4,0.04114573799715071
1806,3.9857422130009432,4,0.003564446749764194
34,3.733629539250618,3,0.244543179750206
3500,3.863668095359035,4,0.03408297616024125
875,3.8917664840609127,4,0.027058378984771814
2873,3.7017037695541752,4,0.07457405761145619
3076,3.8363706373361026,4,0.040907340665974345
3536,3.8534711575524305,4,0.03663221061189237
2543,3.7942265346702015,4,0.051443366332449614
1908,3.829008909308758,4,0.04274777267281049
617,4.0480126219602965,4,0.012003155490074136
3551,4.137246750225547,3,0.37908225007518226
2828,4.32661509609245,5,0.13467698078151003
1241,3.5075596458246032,3,0.16918654860820107
1005,3.7696153139076287,4,0.05759617152309282
1379,3.8880367112004564,4,0.027990822199885912
1929,3.9809547242693775,4,0.004761318932655634
3316,3.728152888549637,4,0.06796177786259072
675,3.982589424177771,4,0.004352643955557234
3441,3.844400863178773,4,0.03889978420530671
1504,3.59790773668308,4,0.10052306582922999
3847,3.464224842684608,3,0.15474161422820268
421,3.5726034194617107,4,0.10684914513457233
2465,4.051749852192632,3,0.3505832840642107
4122,3.9878410148058983,3,0.32928033826863273
1295,3.87185613772456,4,0.032035965568860014
1633,3.6610032813648026,4,0.08474917965879936
267,4.1958000505415995,5,0.16083998989168008
4371,3.726328034260561,4,0.06841799143485972
3396,3.8940193619452863,4,0.026495159513678423
1609,3.8608512020162387,4,0.034787199495940335
1499,3.6544008490746513,3,0.21813361635821713
755,4.257240278462326,4,0.06431006961558161
2552,3.898998019253746,4,0.025250495186563526
1467,4.036271957457757,4,0.0090679893644392
358,3.8298319243963377,4,0.04254201890091558
1817,3.9453436595562934,4,0.01366408511092665
3020,3.957219566697063,3,0.319073188899021
3174,3.985563041876876,4,0.003609239530780961
1257,3.8337612777771213,4,0.04155968055571968
902,3.661008624490652,4,0.08474784387733703
3698,3.899777289714063,4,0.025055677571484303
3941,3.8265405394357614,4,0.04336486514105964
1097,3.962999367952161,4,0.00925015801195972
3170,4.035864898559524,4,0.008966224639880949
2327,3.8857268835579717,4,0.028568279110507078
642,4.127173362447365,4,0.03179334061184136
1092,3.8298319243963377,4,0.04254201890091558
249,3.917520827881166,4,0.02061979302970851
847,3.991903074924508,4,0.002024231268872967
1581,3.6864082381700776,4,0.07839794045748061
420,3.70069769281465,4,0.0748255767963375
4212,4.04411974137896,3,0.34803991379298677
301,3.808899399745645,4,0.04777515006358879
3159,4.166461718633112,4,0.041615429658278025
4338,4.045864225970529,4,0.011466056492632326
3691,3.9455304803632245,4,0.013617379909193872
2541,3.3493721825691516,3,0.11645739418971719
2357,3.945242540959544,4,0.013689364760113953
4314,3.577331212333114,4,0.10566719691672155
2068,3.5274254125446234,3,0.1758084708482078
3255,3.285283320275699,3,0.09509444009189967
2782,3.8019204346938835,4,0.04951989132652912
4381,3.8199922807716433,4,0.04500192980708917
3681,4.0010978089480105,3,0.3336992696493368
1670,3.9931862912894864,4,0.0017034271776283916
2641,3.892414495624493,4,0.02689637609387674
2277,3.6864082381700776,4,0.07839794045748061
3968,3.9455304803632245,4,0.013617379909193872
2634,3.977707508847594,4,0.005573122788101514
3345,4.148741243523272,5,0.1702517512953456
1424,4.109520595460015,4,0.02738014886500384
4221,4.005843046950769,3,0.33528101565025636
2649,4.214081452485104,4,0.05352036312127595
2837,3.965050445208284,4,0.00873738869792895
3875,3.949437837883572,4,0.012640540529107014
1536,3.836355372841748,4,0.04091115678956303
1318,4.257101682547052,5,0.14857966349058954
4111,3.9074212044762113,4,0.023144698880947168
134,3.970743129586321,4,0.00731421760341977
2413,3.8927393668061434,4,0.026815158298464148
996,3.965050445208284,4,0.00873738869792895
237,3.761175852303552,4,0.05970603692411203
1048,3.8224447889293103,4,0.04438880276767243
3771,3.9527010001540646,4,0.01182474996148386
4128,3.712308128158373,4,0.07192296796040676
3319,3.9756476946728476,4,0.006088076331788095
3728,3.7183510737269927,3,0.23945035790899757
3672,4.078941015724219,4,0.019735253931054686
969,4.063315342051311,4,0.015828835512827766
2750,3.809282866926349,4,0.04767928326841275
3200,3.764564642990134,4,0.05885883925246649
657,3.976180108748487,4,0.0059549728128782675
3997,3.689500404864969,3,0.22983346828832296
2379,3.8801050308865754,4,0.02997374227835614
4330,3.823710193863544,4,0.04407245153411399
