,y_predicted,y_actual,Relative Error
379,8.209677778878952,8.422442854870427,0.025261682347709875
183,6.7254003600414,6.71174039505618,0.0020352344073501557
387,5.9860393770413,5.886104031450156,0.016978182012614456
319,7.489023806191751,7.4360278163518485,0.007126921946602226
62,5.907795112443237,6.091309882077698,0.03012730811387736
9,6.637757572954142,6.434546518787453,0.03158125496075864
88,6.511756764547743,6.480044561926653,0.004893824775128029
153,6.757258110361244,6.741700694652055,0.002307639631870671
242,6.465847136534801,6.280395838960195,0.029528600159908124
335,7.04793693878624,7.088408778675395,0.005709580408357566
76,5.848431990001088,5.8888779583328805,0.006868196049904674
341,6.734253090085118,6.927557906278317,0.02790374599655243
361,6.867986932929883,7.16703787691222,0.04172587742918101
160,8.155878753211127,7.865955413933502,0.03685799423221541
177,7.645238799744231,7.732369222284388,0.011268269793564734
51,7.574931138751566,7.154615356913663,0.058747502258348926
336,6.801612365072593,6.755768921984255,0.006785821661122373
343,6.380188819843546,6.419994928147142,0.006200333294513086
162,7.9137947580181285,7.920446505142607,0.0008398197147294166
358,6.593339419281003,6.723832440821209,0.019407536206281183
39,6.051666316269627,6.186208623900494,0.02174875045614537
346,7.220978252713774,7.358193752733032,0.018647986806312727
11,6.837085698468037,6.952728644624869,0.016632742634970304
218,6.827827092586068,6.484635235635252,0.05292384914187022
238,7.735877462730722,7.661997558901893,0.009642381540958993
78,6.8067587624073616,7.1929342212158,0.05368816771178035
227,6.618718816938491,6.55250788703459,0.010104670005039217
180,9.112327337672943,8.735525185733225,0.0431344588823471
24,7.471418845430014,7.1929342212158,0.03871641469941635
374,6.201317707547146,6.003887067106539,0.032883803148508424
148,7.162656068652534,7.495541943884256,0.04441118170292278
100,5.648397854338325,5.602118820879701,0.0082609874831888
357,5.965262076198101,5.755742213586912,0.036401884385405536
142,6.81906561033589,6.962243464266207,0.020564901912031416
278,6.407077339321168,6.70196036600254,0.043999518137595096
70,5.4668240364875285,5.3471075307174685,0.02238902155648188
137,6.54591210300841,6.529418838262226,0.0025259927651653338
8,6.657258171658416,6.5337888379333435,0.018897049902844156
79,6.537866309834042,6.548219102762372,0.001581008937829052
203,6.4234381137546475,6.230481447578482,0.030969784245350632
27,5.682597148011291,5.631211781821365,0.009125099211471166
349,7.023704500786473,7.112327444710911,0.012460470164424541
12,7.516326424410023,7.903226808730733,0.04895473629749553
386,7.8121576426190815,7.884952945759814,0.009232179778558907
188,7.017557395018363,7.288244401020124,0.037140220759319456
384,7.211894831269998,7.234177179749849,0.0030801496737216205
296,7.686199157170305,7.490529402060711,0.026122286504310838
389,7.953251925781607,7.727535110475448,0.029209419572895513
281,6.984890049563169,6.680854678790215,0.04550845444044428
220,6.519734169573354,6.437751649736401,0.012734650899481325
247,6.807439903057796,6.672032945461067,0.02029470758067
356,6.629049072884513,6.401917196727186,0.035478727571397264
237,7.003080538945211,7.087573705557973,0.011921310468560438
326,6.6684038294445545,6.825460036255307,0.023010347431016397
315,7.272495445649184,7.213768308118642,0.008140979169576186
388,8.242698396512958,8.52158353971753,0.032726915356135415
380,6.5354966758636674,6.821107472256465,0.04187161653066806
215,7.066556662627679,6.974478911025045,0.0132020976444678
303,6.837631492519458,7.284134806195205,0.0612980574296885
239,6.792412645189232,7.01211529430638,0.031331864907517874
377,6.868094330013503,7.1204443723924875,0.03544020979328209
300,5.924424977146862,6.089044875446846,0.02703542208463411
176,6.4244892824926545,6.525029657843462,0.015408416608490431
385,7.719220547385992,7.667158255319148,0.006790298352160043
304,5.477322698219181,5.384495062789089,0.017239803240159158
321,6.999649885201315,7.132497551660044,0.01862568693455907
362,6.785209336968153,6.659293919683638,0.018908223424758706
198,6.913427676913499,6.673297967767654,0.03598366359567378
158,7.994138207745712,7.855932199718614,0.017592566294302767
5,5.891019308366599,5.707110264748875,0.032224547115144254
270,5.477600270803581,5.393627546352362,0.015568877110917456
107,7.055858030764932,6.74993119378857,0.045322956367004424
6,7.140162909711713,7.183111701743281,0.005979134644550233
128,6.483277361331433,6.569481420414296,0.013121897082315852
382,8.075145110090423,8.357962965845681,0.0338381321993142
351,7.296047166577397,7.520234556474628,0.029811223069394033
383,8.06013216820456,8.471777327885755,0.04859017697812013
378,8.369989847450675,8.261009786023827,0.013192099301373958
101,5.495681412961634,5.3230099791384085,0.03243868309470547
307,5.689766958754264,5.717027701406222,0.004768341885986039
347,7.631767833114774,7.237778191923443,0.054435163767657224
74,7.505203802900321,7.415175109613295,0.01214114190915193
256,5.838229608444544,5.7745515455444085,0.011027360721936691
