,y_predicted,y_actual,Relative Error
74,23.066295106627095,20.1,0.1475768709764723
272,47.37852656477017,46.0,0.029967968799351506
448,8.540610582330608,8.4,0.016739355039358025
219,44.87790341527835,46.7,0.039017057488686425
256,24.002459941337538,24.1,0.004047305338691441
381,46.94975588588625,50.0,0.06100488228227505
63,46.16477098236145,48.3,0.04420764011674004
397,29.817075592835895,30.1,0.00939948196558493
11,47.5954438457618,44.8,0.06239830012861167
357,18.336692556572068,19.7,0.06920342352426048
207,32.130255769606855,29.6,0.08548161383806936
48,43.86428796315615,44.0,0.003084364473723834
139,51.1307343943717,50.0,0.022614687887434003
29,22.46915786739271,23.1,0.027309183229752888
17,33.75254428597843,36.2,0.06760927386799923
334,49.996812021293934,50.0,6.375957412132039e-05
161,22.278990978505515,22.5,0.009822623177532661
288,39.7302088095898,37.2,0.06801636584918802
411,41.792438258304045,41.3,0.011923444510993907
296,25.75308729997145,26.6,0.031838823309344
442,14.266965859218462,13.8,0.03383810574046824
107,20.138787575618565,20.2,0.0030303180386848645
54,26.202189786752264,27.5,0.04719309866355404
110,8.366627792720335,8.8,0.049246841736325646
199,28.413916214190195,27.5,0.03323331687964345
265,42.18640195656002,43.8,0.0368401379780817
446,26.683851648538052,26.4,0.01075195638401719
440,16.81992808241008,18.5,0.0908146982481038
206,33.36913168027692,36.2,0.07820078231279227
61,47.59670731733475,50.0,0.048065853653305055
257,49.08829551218807,50.0,0.018234089756238633
426,21.100103939240554,19.4,0.0876342236721936
418,35.06020303723626,34.9,0.004590344906483234
224,46.30636571107058,50.0,0.07387268577858834
336,50.31528460707805,50.0,0.006305692141560968
6,51.359620920971196,50.0,0.027192418419423915
174,31.506097737118967,27.9,0.12925081495050067
8,29.277813935942458,29.6,0.010884664326268364
379,12.683641404255308,13.8,0.08089555041628207
306,47.06937156830982,43.5,0.08205451881171998
280,41.21953178605682,39.8,0.03566662779037243
189,46.431823512593965,50.0,0.0713635297481207
388,25.75515268087546,24.3,0.05988282637347576
60,17.94479822847141,18.9,0.05053977627135393
181,17.52851267200083,17.2,0.01909957395353663
142,37.1140116024652,34.7,0.06956805770793068
450,42.91277153884409,42.3,0.014486324795368637
173,48.165845987350885,50.0,0.03668308025298231
34,37.03288207878056,35.4,0.046126612394931106
339,40.422715247959864,37.9,0.06656240759788565
106,17.467039281677756,18.2,0.04027256694078257
222,20.250412366062942,20.6,0.016970273492090238
429,48.26320062465212,48.8,0.010999987199751551
304,49.15194398324193,48.5,0.01344214398436965
