,y_predicted,y_actual,Relative Error
341,4.099986057436965,3.8918202981106265,0.05348801932797289
14,3.6037768571891315,3.295836866004329,0.09343301980784323
312,3.673576093138977,3.6888794541139363,0.004148512079431706
117,3.3572516779830774,3.4011973816621555,0.012920656682853813
68,3.756344165167667,4.060443010546419,0.07489302142374586
59,6.34993883412935,6.320768294250582,0.00461503072423993
388,3.677026497054227,3.7612001156935624,0.022379457633249073
79,3.722538650163739,3.58351893845611,0.03879418920205931
306,4.541829256271175,4.564348191467836,0.004933658487920804
362,4.163784162027264,4.356708826689592,0.044282202997008566
75,6.691287542582062,6.695798917058491,0.0006737619412279527
175,4.437527797163547,4.454347296253507,0.003775973890519728
