,y_predicted,y_actual,Relative Error
338,3.692799747188638,3.6888794541139363,0.0010627327684372416
10,4.646523075468125,4.6443908991413725,0.0004590863200483321
182,6.250659452160991,5.560681631015528,0.12408151858524137
193,4.137674380293574,4.382026634673881,0.05576238456581
240,4.136759625569103,3.8918202981106265,0.06293695718103628
184,8.562416080789765,8.585225601808064,0.002656834202877036
353,3.7432828663819375,3.7612001156935624,0.0047637054026626645
23,5.015410333240062,5.159055299214529,0.027843269289308997
27,4.773222856463305,4.418840607796598,0.08019801575133424
28,5.039963576838036,5.135798437050262,0.018660167720146836
24,4.897783543054602,5.049856007249537,0.030114217905742504
187,7.1905750972866755,7.351799869057777,0.021929972883193295
349,3.7951402450426075,3.6109179126442243,0.051018144653274526
25,4.628538644093485,4.48863636973214,0.031168101587541627
369,4.416194160759682,4.454347296253507,0.00856537062700869
351,4.691241134968731,4.418840607796598,0.06164524845985836
278,4.508301396823318,4.532599493153256,0.005360741968630197
421,3.5171592263657256,3.8501476017100584,0.08648717134803732
328,4.4689665988801925,4.564348191467836,0.02089708948277455
147,4.06235794771762,4.143134726391533,0.01949653680324917
181,5.983995059531113,6.297109319933935,0.0497234912869684
186,6.894141548683875,7.069023426578259,0.024739184939868826
290,4.411911707406194,4.356708826689592,0.012670775788004114
44,4.9610056163654725,5.0106352940962555,0.009904867310789668
