,y_predicted,y_actual,Relative Error
2216,8.75176527618442,9.0,0.027581635979508887
231,8.753575303464805,9.0,0.027380521837243894
840,8.294009099474899,8.0,0.03675113743436231
2097,7.174170655651134,7.0,0.024881522235876346
3653,6.660072665769034,6.0,0.11001211096150569
3592,8.034392428392636,8.0,0.004299053549079446
2293,6.966642135663449,7.0,0.0047654091909359
723,8.650515236159793,9.0,0.03883164042668971
1910,9.308444615461116,6.0,0.551407435910186
531,4.665964091475982,4.0,0.16649102286899553
461,8.514597307399427,9.0,0.05393363251117478
1795,10.620561080060725,10.0,0.06205610800607246
143,6.887998274478383,6.0,0.14799971241306378
2737,4.648152610723953,5.0,0.07036947785520944
1641,6.910339748012768,6.0,0.15172329133546128
3010,7.410858631896799,8.0,0.07364267101290012
718,4.654656061890541,4.0,0.1636640154726352
383,4.149592348236192,4.0,0.03739808705904801
3438,6.53705373881944,6.0,0.0895089564699066
400,3.8671823110286945,4.0,0.03320442224282638
3154,9.104545327144084,8.0,0.13806816589301052
3457,9.325329107110836,10.0,0.06746708928891643
2746,6.307560293631925,6.0,0.0512600489386541
653,5.681079457244275,6.0,0.053153423792620856
3032,9.176101651853777,9.0,0.019566850205975247
854,6.169677440691579,6.0,0.02827957344859655
1594,6.6074699622077935,6.0,0.10124499370129891
2918,7.9875605483270515,8.0,0.0015549314591185581
3675,7.6685458854523825,8.0,0.04143176431845219
589,5.689533941764417,6.0,0.051744343039263896
3122,4.117924721229762,4.0,0.029481180307440402
2000,9.314245575327236,10.0,0.06857544246727638
3000,5.642141966340497,6.0,0.059643005609917164
2485,3.879360231589408,4.0,0.030159942102648052
1821,9.357890656162652,9.0,0.03976562846251694
3486,7.948057867288637,8.0,0.006492766588920396
2570,7.715218075566525,8.0,0.03559774055418441
779,4.39739699895661,4.0,0.0993492497391526
1080,8.360245553165166,8.0,0.045030694145645755
1365,8.54498942659404,9.0,0.05055673037844007
3072,6.032424138367478,6.0,0.005404023061246359
1063,7.906037019103159,8.0,0.011745372612105176
2721,6.318743223898568,6.0,0.05312387064976128
2812,6.175928450978546,6.0,0.029321408496424322
1069,8.164471536498823,8.0,0.02055894206235287
2837,4.788193907491284,5.0,0.04236121850174328
3625,10.706092698672851,11.0,0.026718845575195358
3293,8.623785282858764,9.0,0.041801635237915136
3141,8.440679067732214,9.0,0.062146770251976235
725,8.634913278136732,9.0,0.04056519131814085
623,6.68209705484905,7.0,0.045414706450135664
3331,8.336207063235907,8.0,0.04202588290448839
117,11.272820730821149,11.0,0.024801884620104433
2613,5.649087997539605,6.0,0.058485333743399114
2964,6.6328625507890315,7.0,0.052448207030138354
158,11.853326858889325,12.0,0.012222761759222914
2575,8.46401623766511,8.0,0.058002029708138725
