,y_predicted,y_actual,Relative Error
123,6.975240572524219,6.985641817639208,0.0014889462395174182
87,6.799215395639765,6.709304340258298,0.013400950504207554
160,5.9517564516244,5.762051382780177,0.03292318242963854
18,6.810470377519136,6.680854678790215,0.019401065426615793
17,8.398267632447215,8.24380842366528,0.018736389887292027
33,6.468165431133074,6.51471269087253,0.0071449443664140895
125,6.7926212561605475,6.673297967767654,0.017880707405728072
54,7.074127397778159,7.090076835776092,0.0022495437450625556
102,6.8547981119906884,6.974478911025045,0.017159819473418852
183,5.332026412685011,5.3230099791384085,0.001693859974326479
200,6.520784871026864,6.480044561926653,0.006287041502705008
91,8.673645106843566,8.622633703874234,0.005915988631920161
11,6.429154933847928,6.280395838960195,0.023686260978155543
152,6.51421283620426,6.96979066990159,0.06536463651120848
313,6.543293846745511,6.70196036600254,0.023674643028613898
60,9.080384060889989,8.965079015408355,0.012861576042270019
148,6.232496473895578,6.419994928147142,0.029205389778349484
141,6.933343027571307,7.112327444710911,0.025165379199843557
32,6.860237979240464,7.074116816197362,0.030233998464258716
61,6.38686763777003,6.230481447578482,0.025100177491472787
41,6.549638797006157,6.55250788703459,0.0004378613620763762
213,5.148105901450038,4.990432586778736,0.031595119647348756
25,8.017300909928288,7.730174795246222,0.037143547498905
107,6.783858760890531,7.01211529430638,0.032551737077281886
29,6.150756292807763,5.998936561946683,0.025307774018502788
22,8.727723986346254,8.713582005421628,0.001622981331423321
253,7.370722263244961,7.415175109613295,0.005994847823715451
212,5.635089106460759,5.631211781821365,0.0006885417898702495
140,6.7800077124688585,7.16703787691222,0.05400141189292917
131,8.342485603381395,8.335431477880796,0.0008462819854398129
64,8.122589446968991,8.63141433550626,0.05895034912692846
271,7.726639353102337,7.5485559791698735,0.023591714021050123
129,7.629761139812776,7.855932199718614,0.02878984366921337
28,8.574448570421769,8.439663988907,0.01597037295464937
151,7.369842396973775,7.1459844677143876,0.03132639460256025
274,7.540427683163008,7.266827347520591,0.037650589804609606
285,6.925781395358328,7.284134806195205,0.04919642762955111
106,8.661222545958328,8.735525185733225,0.008505801104694623
69,6.697271229776705,6.484635235635252,0.03279074094606694
49,6.856823595348663,6.675823221634848,0.02711281705711347
98,7.370598590779764,7.392647520721623,0.0029825485227120752
315,5.5842991488645914,5.393627546352362,0.035351273493324196
170,5.630013578817198,5.8888779583328805,0.04395818377410667
56,6.8387269571661955,7.087573705557973,0.03511028720542762
97,7.439259287126102,7.661997558901893,0.029070522414485524
13,6.639385978732775,6.71174039505618,0.01078027636121037
67,7.24688894614162,7.3727463664043285,0.017070629316126663
136,6.001362006977237,5.755742213586912,0.042673869724484614
31,6.516907988148505,6.529418838262226,0.001916074067787977
36,7.742617801926585,7.497207223203318,0.03273359951472851
27,6.4920230635264335,6.569481420414296,0.011790634896563509
273,5.583207052410339,5.384495062789089,0.036904479863766514
134,6.542742799783815,6.723832440821209,0.026932503543362643
105,6.633796971256381,6.553933404025811,0.01218559333872902
47,6.870749915658839,6.732210706467206,0.020578561074826095
199,7.426618388929444,7.154615356913663,0.03801784141378591
175,6.784017876930681,7.1929342212158,0.056849726649662084
288,5.433845548327362,5.176149732573829,0.0497852320870545
155,6.534585177496257,6.927557906278317,0.056726011402361005
193,5.857964896493369,5.771441123130016,0.014991710305524038
251,6.541282205833675,6.548219102762372,0.0010593562646324416
201,5.837057840021631,5.739792912179234,0.016945720748219123
166,6.402244368581611,6.212606095751519,0.030524754009396495
145,7.16784344900803,7.520234556474628,0.046859058028077376
229,7.341360398005366,7.1929342212158,0.02063499709920588
165,6.600432324020217,6.659293919683638,0.008839014522160711
99,6.373781009473538,6.184148890937483,0.03066422265704976
227,5.801481710041321,6.186208623900494,0.06219106681478147
10,7.164728007682747,6.9411900550683745,0.03220455726480906
124,6.4938338617548075,6.437751649736401,0.008711459383603697
171,7.208640713765834,6.777646593635117,0.06359052720976383
233,5.605357083244611,5.602118820879701,0.0005780424279543159
254,7.265182301416931,7.501082124259871,0.031448772181815896
80,6.270247820307073,6.061456918928017,0.03444566284502794
135,7.6474743621720505,7.237778191923443,0.05660523981044113
114,6.671177153552891,6.741700694652055,0.010460793840211138
121,7.028046711468113,6.934397209928558,0.013505067377084921
6,7.238032888562979,7.259819610363186,0.0030010004338271536
184,5.374252334672844,5.3471075307174685,0.005076539755267204
89,7.647674646547271,7.732369222284388,0.010953250330187285
7,6.892791191015159,6.927557906278317,0.0050186105599563475
95,7.5376023282843,7.920446505142607,0.04833618617457148
71,7.033820574265473,6.8308742346461795,0.029710156071963676
157,7.265769879361127,6.895682697747868,0.05366940415256187
318,5.771910321501317,5.717027701406222,0.00959985204927306
65,6.732914318681641,6.522092798170152,0.0323242135669455
37,6.361411201131685,6.309918278226516,0.008160632298971956
74,8.086916317971383,8.314097335405807,0.027324796459498625
234,5.744849468301224,6.091309882077698,0.05687781782303596
298,5.981066314899239,6.089044875446846,0.017733250904918424
58,7.176498683269379,7.495541943884256,0.04256440201434533
110,6.783840169088595,6.669498089857879,0.01714403058373954
181,6.650095691936542,6.74993119378857,0.014790595486943451
203,6.291624557870965,6.144185634125646,0.02399649563425031
