,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
6,1.0,7.0,0.2,0.34,2.1,0.049,12.0,136.0,0.9922,3.25,0.46,11.6,6.986534878805614,7
10,1.0,7.4,0.2,0.28,9.1,0.047,29.0,95.0,0.99532,3.16,0.47,9.8,6.73445506465724,7
14,1.0,6.5,0.18,0.41,14.2,0.039,47.0,129.0,0.99678,3.28,0.72,10.3,7.271911984356123,7
16,1.0,6.4,0.16,0.25,1.4,0.057,21.0,125.0,0.99091,3.23,0.44,11.1,6.977286077791746,7
17,1.0,7.1,0.44,0.37,2.7,0.041,35.0,128.0,0.9896,3.07,0.43,13.5,7.228689629525547,7
19,1.0,8.0,0.14,0.49,1.5,0.035,42.0,120.0,0.9928,3.26,0.4,10.6,6.929452514051505,7
21,1.0,6.3,0.17,0.32,1.0,0.04,39.0,118.0,0.98886,3.31,0.4,13.1,7.798346019530513,8
27,1.0,9.0,0.17,0.49,1.0,0.039,46.0,131.0,0.993,3.09,0.51,10.5,6.819746040814323,7
40,1.0,6.4,0.33,0.28,1.1,0.038,30.0,110.0,0.9917,3.12,0.42,10.5,6.240403504406203,6
53,1.0,5.9,0.48,0.3,1.5,0.037000000000000005,19.0,78.0,0.99057,3.47,0.42,11.9,6.6666266941045365,7
55,1.0,6.8,0.28,0.6,1.1,0.132,42.0,127.0,0.9934,3.09,0.44,9.1,5.763480129325615,6
57,1.0,7.3,0.42,0.38,6.8,0.045,29.0,122.0,0.9925,3.19,0.37,12.6,7.087139463403801,7
59,1.0,6.2,0.2,0.26,1.1,0.047,42.0,119.0,0.99158,3.48,0.6,11.0,7.097884417976829,7
66,1.0,6.7,0.44,0.31,1.9,0.03,41.0,104.0,0.99,3.29,0.62,12.6,7.1534376938105595,7
72,1.0,6.9,0.19,0.28,5.0,0.058,14.0,146.0,0.9952,3.29,0.36,9.1,6.180189912571507,6
76,1.0,6.1,0.27,0.31,1.5,0.035,17.0,83.0,0.99076,3.32,0.44,11.1,6.798930147136815,7
80,1.0,6.1,0.55,0.15,9.8,0.031,19.0,125.0,0.9957,3.36,0.47,10.2,6.039697771517481,6
82,1.0,8.4,0.2,0.31,2.8,0.054000000000000006,16.0,89.0,0.99416,2.96,0.45,9.5,6.205212277112494,6
99,1.0,7.0,0.23,0.35,1.4,0.036000000000000004,31.0,113.0,0.9912,3.16,0.48,10.8,6.772304256101833,7
100,1.0,5.1,0.42,0.01,1.5,0.017,25.0,102.0,0.9894,3.38,0.36,12.3,6.886197810844749,7
103,1.0,6.5,0.22,0.32,2.2,0.028,36.0,92.0,0.99076,3.27,0.59,11.9,7.322067078694687,7
111,1.0,5.8,0.17,0.36,1.3,0.036000000000000004,11.0,70.0,0.99202,3.43,0.68,10.4,6.826649745950391,7
