,y_predicted,y_actual,Relative Error
261,10.577989370606765,10.5,0.007427559105406225
240,10.636405585172035,10.4,0.022731306266541806
175,23.75139423177028,23.8,0.002042259169315969
384,21.93114386955747,21.7,0.010651791223846581
223,7.050111692439046,7.0,0.007158813205577985
163,16.50752542531181,16.4,0.006556428372671536
129,19.867458578782593,20.1,0.011569224936189493
200,23.47382651826745,23.3,0.007460365590877696
133,33.33181528009579,33.2,0.003970339761921269
447,23.721161116554562,23.8,0.003312558127959612
18,30.87428691764636,31.0,0.004055260721085207
84,4.5133154829664655,5.0,0.0973369034067069
205,14.936809362707077,15.1,0.010807326973041232
345,17.43704085034647,17.8,0.020390963463681487
90,15.400652510141068,15.4,4.237078838102001e-05
162,12.184964029619099,11.5,0.059562089532095575
47,17.647844729666218,17.7,0.002946625442586502
59,18.56383559494914,18.3,0.014417245625636016
445,14.997971576627474,14.9,0.00657527359915933
71,13.444004448486037,13.3,0.010827402141807259
396,22.49378552899139,22.7,0.009084337929894753
260,19.761780272082408,20.2,0.021694045936514417
405,16.8715070588456,16.7,0.010269883763209716
137,33.307388992080774,33.3,0.00022189165407739513
249,12.867195241961987,13.1,0.01777135557542081
208,18.556960267768837,18.6,0.0023139640984497236
315,29.725567357261838,29.8,0.0024977396892000995
116,16.10494542469371,16.1,0.0003071692356340897
232,8.105297018702466,8.3,0.02345819051777532
454,18.688297157769252,18.7,0.0006258204401468996
120,11.303037006516522,11.3,0.0002687616386302213
166,18.806482240071084,18.8,0.00034480000378101655
351,15.258199261538689,14.9,0.02404021889521399
