,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
9,1.0,6.5,2.2,2.5,17.1,5.0,4.4,1.38,10.001,3.3,3.7,8.8,4.860074960532586,5
12,1.0,7.2,2.1,3.5999999999999996,15.7,4.5,6.8,1.83,9.9922,3.25,7.6,9.4,5.339680820005697,5
13,1.0,6.6,5.45,0.4,2.5,3.1,4.8,1.11,9.906,3.14,3.2,11.9,4.987590345789698,5
22,1.0,7.2,1.6,3.5,1.2,3.1,2.7,0.84,9.928,3.33,3.4000000000000004,9.9,4.922826430285937,5
24,1.0,6.8,2.7,1.2,1.3,4.0,8.7,1.68,9.92,3.18,4.1,10.0,5.05606604816856,5
29,1.0,7.4,2.0,16.599999999999998,2.1,2.1999999999999997,3.4,1.13,9.916500000000001,3.26,5.5,12.2,5.92486770306877,6
30,1.0,7.2,1.4000000000000001,3.5,1.2,3.6000000000000005,1.5,0.73,9.938,3.46,3.9000000000000004,9.9,4.827314975711033,5
33,1.0,7.0,2.3000000000000003,4.2,18.05,5.0,3.5,1.44,9.999,3.22,4.2,8.8,4.9732109921077665,5
41,1.0,6.7,3.0,7.4,5.0,3.8,3.5,1.57,9.945,3.21,4.6000000000000005,9.9,4.9421721112928765,5
43,1.0,8.2,1.7000000000000002,3.2,1.5,5.0,1.7,1.01,9.94,3.14,5.8,9.5,4.777679506416945,5
45,1.0,7.7,3.8,2.3000000000000003,10.8,3.0,2.8,0.95,9.9164,2.93,4.1,13.6,6.029759510449054,6
46,1.0,6.7,2.7,2.5,8.0,5.3,5.4,2.02,9.961,3.22,4.3,9.3,4.839159256002205,5
47,1.0,6.2,3.2,2.4,4.1,5.1,3.4,1.49,9.9306,3.36,5.2,11.0,5.185179250138049,5
56,1.0,6.7,2.4,3.2,9.0,2.3,2.0,1.09,9.9262,3.34,3.5,12.6,5.865284980649307,6
62,1.0,6.2,2.9,2.9,5.6,4.6,3.5,1.78,9.9313,3.25,5.1,10.5333333333,5.267825764419769,5
65,1.0,5.7,2.2,3.3000000000000003,1.9,3.6000000000000005,3.7,1.1,9.8945,3.26,5.8,12.4,5.981918907513744,6
67,1.0,6.1,2.6,2.8000000000000003,1.7,4.3,2.4,0.98,9.8918,3.14,4.4,12.5,5.793579238346837,6
70,1.0,6.4,2.4,2.7,1.5,4.0,3.5,1.05,9.8914,3.13,3.0,12.4,5.737931365369178,6
78,1.0,6.5,2.3000000000000003,3.5999999999999996,16.3,3.8,4.3,1.33,9.9924,3.26,4.1,8.8,4.941828472611604,5
85,1.0,7.5,1.7000000000000002,3.7,1.5,6.0,1.8,0.75,9.936,3.54,8.8,10.7,5.293258268292561,5
88,1.0,8.2,3.1,4.3,7.0,4.7,1.8,0.87,9.962800000000001,3.23,6.4,10.6,4.880126301060102,5
89,1.0,7.1,3.7,3.0,6.2,4.0,4.9,1.39,9.9021,3.17,2.7,13.6,5.959266319108025,6
91,1.0,6.8,2.1,6.2,6.4,4.1000000000000005,0.7,1.13,9.9358,2.96,5.8999999999999995,10.2,5.305756424455495,5
94,1.0,7.5,2.9,3.5999999999999996,15.7,5.0,2.9,1.24,9.968,3.06,5.4,10.4,5.416711488372471,5
96,1.0,7.6,2.3000000000000003,3.4000000000000004,1.6,4.3,2.4,1.29,9.9305,3.12,7.0,10.4,5.092426066167519,5
107,1.0,7.4,3.2,2.7,12.9,4.0,6.0,2.21,9.9831,3.05,6.6000000000000005,9.4,4.9605187924292125,5
109,1.0,8.1,1.2,3.8,0.9,3.4000000000000004,3.6,0.86,9.9026,2.8,5.5,12.0,5.770419652424664,6
112,1.0,7.5,3.3000000000000003,3.9000000000000004,12.4,6.5,2.9,1.19,9.974,3.16,3.9000000000000004,9.4,4.7688162607684035,5
115,1.0,6.5,3.2,3.0,2.3,5.1,2.0,1.27,9.8964,3.13,5.2,12.8,5.7771406359108255,6
121,1.0,5.5,2.4,3.2,8.7,6.0,1.9,1.02,9.94,3.27,3.1,10.4,5.248437503680293,5
123,1.0,8.1,2.0,3.0,1.3,3.6000000000000005,0.7,0.49,9.924199999999999,2.99,7.3,10.3,5.084731803759439,5
125,1.0,6.2,2.5,5.4,7.0,4.6,5.8,1.76,9.9454,3.19,7.0,10.4,5.440250937761192,5
139,1.0,7.2,5.5,0.8999999999999999,1.5,10.8,1.6,1.51,9.938,3.07,5.699999999999999,9.2,4.084786795560518,4
140,1.0,6.7,2.3000000000000003,1.7000000000000002,1.3,6.1,1.4,1.0,9.925,3.07,5.5,9.5,4.827850840138893,5
145,1.0,6.3,3.4000000000000004,2.8000000000000003,14.7,4.7,4.9,1.98,9.977,3.23,4.6000000000000005,9.5,5.042329862912254,5
146,1.0,4.9,3.35,1.4000000000000001,1.3,3.6000000000000005,6.9,1.68,9.9212,3.47,4.6000000000000005,10.4666666667,5.065629472538632,5
148,1.0,6.2,3.4000000000000004,2.8000000000000003,7.5,3.4000000000000004,4.0,1.97,9.9485,3.14,6.0,9.7,4.996100423619396,5
156,1.0,9.4,2.3000000000000003,5.6000000000000005,16.45,6.3,5.25,2.82,10.0098,3.1,5.1,9.3,4.952391305028328,5
158,1.0,7.3,2.6,2.4,1.7,5.0,1.0,1.12,9.9286,3.11,4.3,9.9,4.756537198605997,5
160,1.0,6.2,3.0,3.3000000000000003,3.5,3.7000000000000006,3.7,1.55,9.8987,3.18,3.7,12.4,5.782294745198641,6
165,1.0,6.9,2.9,3.2,5.8,4.0,1.6,1.12,9.93,3.04,5.8,11.2,5.337488290265128,5
167,1.0,5.8,2.8000000000000003,6.6000000000000005,9.1,3.9,2.6,1.59,9.965,3.66,5.5,10.8,5.24590056797507,5
169,1.0,6.0,2.7,4.0,1.7,2.1,1.8,0.82,9.891,3.24,9.5,13.1333333333,6.2282907771516705,6
177,1.0,7.4,2.1,8.0,12.3,3.8,7.7,1.83,9.9778,2.95,4.8,9.0,5.122260194538086,5
178,1.0,7.9,2.9,3.1,7.35,3.4000000000000004,3.7,1.54,9.938,3.06,3.1,10.8,5.165496039866099,5
179,1.0,6.7,2.4,3.5,13.1,5.0,6.4,2.05,9.97,3.15,5.0,9.5,5.261175599346217,5
180,1.0,6.7,3.1,0.8,1.3,3.8,5.8,1.47,9.922,3.18,4.6000000000000005,10.0,4.895532869084178,5
186,1.0,6.5,3.2,2.3000000000000003,8.5,5.1,2.0,1.38,9.943,3.03,4.2,10.7,5.128962513323074,5
187,1.0,6.3,2.4,5.5,8.1,4.0,6.7,2.16,9.9596,3.24,5.0,9.2,5.05951121732565,5
188,1.0,7.9,3.5,3.5999999999999996,1.6,3.8,1.1,1.24,9.928,3.25,4.8,11.0,4.868423611240274,5
190,1.0,7.7,3.9000000000000004,3.4000000000000004,10.0,5.6000000000000005,3.5,1.78,9.974,3.26,6.0,10.2,4.805460346267722,5
194,1.0,6.6,2.4,3.5,7.7,3.1,3.6,1.35,9.938,3.19,3.7,10.5,5.295069406372306,5
216,1.0,6.8,2.8000000000000003,4.4,11.5,4.0,5.8,2.23,9.969,3.22,5.6000000000000005,9.5,5.146668555995461,5
227,1.0,7.8,2.4,3.8,2.1,5.800000000000001,1.4,1.67,9.94,3.21,5.5,9.9,4.815753745012756,5
229,1.0,8.0,2.7,5.699999999999999,10.4,5.3,1.8,1.34,9.9732,3.12,6.800000000000001,9.0,4.852060389331626,5
232,1.0,8.8,2.0,2.8000000000000003,1.1,1.8000000000000003,1.8,0.72,9.926,2.97,3.5,10.4,4.846353909065982,5
233,1.0,7.4,2.2,2.8000000000000003,9.0,4.6,2.2,1.21,9.9468,3.1,5.5,10.8,5.383458502863078,5
236,1.0,6.9,1.7999999999999998,3.3000000000000003,1.0,5.4,2.4,1.64,9.926,3.42,5.1,10.5,5.169511739637215,5
239,1.0,7.7,3.0,4.2,14.3,4.5,4.5,2.13,9.991,3.18,6.3,9.2,4.937689503764915,5
246,1.0,6.1,2.0,2.5,1.2,3.8,3.4,1.28,9.921,3.24,4.4,10.1,5.079106300100619,5
251,1.0,6.6,2.3000000000000003,1.7999999999999998,8.5,4.3999999999999995,5.9,1.88,9.9558,3.16,4.9,9.5,5.072042237012255,5
252,1.0,6.6,2.6,4.6000000000000005,7.8,4.7,4.8,1.86,9.958,3.2,5.4,9.1,4.937242104963218,5
254,1.0,7.0,1.6,3.2,8.3,4.5,3.8,1.26,9.958,3.21,3.4000000000000004,9.2,4.941076444786233,5
256,1.0,5.8,2.8000000000000003,6.6000000000000005,9.1,3.9,2.6,1.59,9.965,3.66,5.5,10.8,5.24590056797507,5
261,1.0,7.2,1.7000000000000002,4.1,1.6,5.2,2.4,1.26,9.9228,3.19,4.9,10.8,5.274471544627119,5
265,1.0,6.6,2.1,3.4000000000000004,5.6,4.6,3.0,1.4,9.9299,3.22,3.8,11.0,5.390032925052992,5
275,1.0,7.8,2.9,3.3000000000000003,8.75,3.5000000000000004,3.3,1.81,9.962,3.11,4.6000000000000005,10.7,5.024211255893988,5
276,1.0,7.7,3.4000000000000004,3.0,8.0,4.8,2.5,1.92,9.951,2.97,4.699999999999999,10.9,5.0436833799827525,5
279,1.0,8.7,2.2,4.2,2.3,5.3,2.7,1.14,9.94,2.99,4.3,10.0,4.772169501296133,5
284,1.0,7.2,2.4,3.0,1.6,4.8,2.7,1.31,9.933,3.25,4.5,10.5,4.925750477071176,5
288,1.0,7.0,3.1,5.2,1.7,2.9000000000000004,0.5,0.61,9.918,3.07,4.3,10.4,4.921244978572815,5
304,1.0,7.7,2.5,3.0,7.8,3.8,6.7,1.96,9.9555,3.1,5.0,10.1,5.125440058118642,5
310,1.0,6.2,2.7,1.7999999999999998,1.5,2.8000000000000003,2.0,1.11,9.9228,3.41,5.0,10.0,4.933738653310996,5
311,1.0,6.0,2.2,2.8000000000000003,1.1,3.4000000000000004,4.7,0.9,9.8862,3.22,3.8,12.6,5.9418662983085255,6
313,1.0,6.0,2.0,3.8,1.3,3.4000000000000004,3.7,1.04,9.8865,3.11,5.2,12.7,6.082015158157986,6
317,1.0,8.0,2.5,1.3,17.2,3.6000000000000005,4.9,2.19,9.996,2.96,4.6000000000000005,9.7,5.063862335094399,5
327,1.0,6.4,1.5,2.9,1.8,4.3999999999999995,2.1,1.15,9.916599999999999,3.1,3.8,10.2,5.197675537453051,5
331,1.0,7.2,5.0,0.0,0.8,3.4000000000000004,4.6,1.14,9.932,3.19,3.4000000000000004,9.2,4.099445477763055,4
