,Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,y_pred,y_act
5,1.0,7.0,1.2,2.9,10.3,3.9,4.1,0.98,9.9564,3.19,3.8,9.8,8.380992696807624,8
108,1.0,7.3,2.5,3.5999999999999996,2.1,3.4000000000000004,3.0,1.77,9.9085,3.25,4.0,11.9,8.044100305104735,8
155,1.0,7.0,1.2,2.9,10.3,3.9,4.1,0.98,9.9564,3.19,3.8,9.8,8.380992696807624,8
157,1.0,6.5,1.7999999999999998,3.4000000000000004,1.6,4.0,4.3,1.48,9.911999999999999,3.32,5.8999999999999995,11.5,8.243670205611778,8
228,1.0,7.0,3.5999999999999996,3.2,10.05,4.5,3.7,1.31,9.9352,3.09,3.3000000000000003,11.7,8.039236320482189,8
293,1.0,6.4,5.0,2.0,2.4,5.8999999999999995,1.9,1.12,9.9314,3.18,4.0,9.2,6.317458298114275,6
314,1.0,7.3,2.1,2.9,1.6,3.4000000000000004,2.9,1.18,9.917,3.3,5.0,11.0,8.121965441639333,8
318,1.0,5.8,3.15,2.7,1.55,2.6,1.5,0.7,9.8994,3.37,4.0,11.9,8.02960822569176,8
408,1.0,6.2,2.2,4.9,6.0,2.9000000000000004,3.1,1.28,9.928,3.41,3.5999999999999996,11.3,8.188481086220577,8
460,1.0,6.4,1.5,3.5999999999999996,1.8,3.4000000000000004,4.3,1.5,9.922,3.42,6.8999999999999995,11.0,8.282474330382144,8
522,1.0,5.4,5.300000000000001,1.6,2.7,3.6000000000000005,3.4,1.28,9.8856,3.2,5.300000000000001,13.2,7.7636211291234645,8
598,1.0,7.0,3.5999999999999996,3.2,10.05,4.5,3.7,1.31,9.9352,3.09,3.3000000000000003,11.7,8.039236320482189,8
643,1.0,8.0,3.4000000000000004,4.9,9.0,3.3000000000000003,3.9,1.8,9.936,3.13,3.8,12.3,8.181650891780606,8
751,1.0,6.9,3.5999999999999996,3.4000000000000004,4.2,1.8000000000000003,5.7,1.19,9.898,3.28,3.5999999999999996,12.7,8.543679141380494,9
752,1.0,5.7,1.5,4.699999999999999,11.4,3.5000000000000004,4.9,1.28,9.9456,3.03,3.4000000000000004,10.5,8.010783825071428,8
759,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9,7.769096907144501,8
764,1.0,7.3,2.5,3.5999999999999996,13.1,5.0,3.5,2.0,9.986,3.04,4.6000000000000005,8.9,7.234856224774347,7
811,1.0,6.8,1.9,3.2,7.05,1.9,5.4,1.88,9.935,3.25,3.7,11.1,8.237829129203334,8
821,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9,7.769096907144501,8
852,1.0,6.4,2.2,3.2,7.2,2.8000000000000003,1.5,0.83,9.93,3.13,5.5,10.9,8.139737196190424,8
901,1.0,6.9,3.5999999999999996,2.8000000000000003,13.55,4.8,5.1,1.89,9.978200000000001,3.0,6.0,9.5,7.31386938650013,7
939,1.0,6.5,3.5999999999999996,2.8000000000000003,3.2,3.7000000000000006,2.9,1.19,9.908,3.25,6.5,12.4,8.138269161685571,8
945,1.0,7.3,6.550000000000001,2.0,10.2,7.1,2.8,2.12,9.971,2.96,5.8,9.2,5.963669851225234,6
961,1.0,7.8,2.9,3.5999999999999996,7.0,4.2,3.8,1.61,9.940999999999999,3.26,3.7,11.2,8.046821913581311,8
1026,1.0,7.1,2.6,4.9,2.2,3.2,3.1,1.13,9.902999999999999,3.37,4.2,12.9,8.536802959455628,9
1037,1.0,7.8,9.65,6.0,65.8,7.400000000000001,0.8,1.6,10.389800000000001,3.39,6.8999999999999995,11.7,5.961264418468886,6
1122,1.0,7.3,1.7000000000000002,2.4,8.1,12.1,3.2,1.62,9.9508,3.17,3.8,10.4,7.9428430771441185,8
1165,1.0,6.5,3.5,3.5999999999999996,0.8,3.4000000000000004,3.2,1.11,9.8942,3.11,5.0,12.1,7.703174949274114,8
1244,1.0,6.9,1.5,2.8000000000000003,4.4,2.9000000000000004,1.4,1.07,9.9347,3.24,4.6000000000000005,10.4,7.994270062300927,8
1248,1.0,7.0,1.5,3.8,2.2,4.7,3.3,0.96,9.928,3.13,3.9000000000000004,10.4,7.658664449716099,8
1283,1.0,7.6,2.1,6.0,2.1,4.6,4.7,1.65,9.936,3.05,5.4,10.1,7.1508227923741,7
1299,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9,7.769096907144501,8
1465,1.0,6.7,3.3000000000000003,3.4000000000000004,7.5,3.6000000000000005,3.9,1.24,9.9123,2.99,3.2,12.4,8.114445436255806,8
1487,1.0,7.1,4.699999999999999,2.9,14.8,2.4,2.2,1.42,9.951799999999999,3.12,4.8,12.0,8.21860157520382,8
1491,1.0,8.0,4.5,3.5999999999999996,8.8,2.6,5.0,1.51,9.927,3.07,2.5,12.7,8.090667975481551,8
1501,1.0,6.6,1.9,2.5,1.2,5.2,3.4,1.81,9.9352,3.3,4.2,9.4,7.166239589727326,7
1505,1.0,6.4,1.7000000000000002,3.4000000000000004,1.5,9.1,4.2,1.35,9.938,3.25,4.9,9.6,7.22709842686632,7
1550,1.0,6.3,3.2,3.5,11.1,3.9,2.9,1.98,9.984,3.36,5.0,9.4,7.17104383857145,7
1564,1.0,5.9,2.7,2.9,11.4,3.6000000000000005,3.1,1.15,9.949,3.35,4.8,10.5,8.309251750888194,8
1569,1.0,7.3,2.5,3.5999999999999996,13.1,5.0,3.5,2.0,9.986,3.04,4.6000000000000005,8.9,7.234856224774347,7
1571,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.611804109826096,8
1596,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9,7.769096907144501,8
1613,1.0,6.4,5.0,2.0,2.4,5.8999999999999995,1.9,1.12,9.9314,3.18,4.0,9.2,6.317458298114275,6
1616,1.0,7.1,4.699999999999999,2.9,14.8,2.4,2.2,1.42,9.951799999999999,3.12,4.8,12.0,8.21860157520382,8
1626,1.0,6.6,2.1,3.8,2.2,2.6,4.0,1.04,9.914,3.25,4.0,11.1,7.987193878311842,8
1627,1.0,8.1,1.7000000000000002,4.4,14.1,5.3,4.3,1.45,10.006,3.28,7.5,8.8,8.121532862415705,8
1677,1.0,6.4,2.2,3.2,7.2,2.8000000000000003,1.5,0.83,9.93,3.13,5.5,10.9,8.139737196190424,8
1740,1.0,6.6,2.1,6.0,1.1,13.5,6.1,1.44,9.927,3.12,3.9000000000000004,9.3,6.821650760548806,7
1822,1.0,6.9,1.5,2.8000000000000003,4.4,2.9000000000000004,1.4,1.07,9.9347,3.24,4.6000000000000005,10.4,7.994270062300927,8
1829,1.0,6.4,4.4,4.4,14.4,4.8,2.9,2.28,9.9955,3.26,5.4,8.8,6.691377428902797,7
1845,1.0,6.7,2.8000000000000003,3.1,7.4,4.1000000000000005,0.7,0.81,9.9254,3.04,4.699999999999999,11.4,7.996097475062925,8
1893,1.0,6.6,3.5999999999999996,2.9,1.6,2.1,2.4,0.85,9.8965,3.41,6.1,12.4,8.44801199669061,9
1931,1.0,6.7,2.4,3.0,3.85,4.2,10.5,1.79,9.9189,3.04,5.8999999999999995,11.3,8.050037339533361,8
1988,1.0,7.1,2.5,3.9000000000000004,2.1,3.6000000000000005,3.0,1.24,9.908,3.28,4.3,12.2,8.236240801878665,8
2048,1.0,6.6,5.6000000000000005,1.6,3.1,4.5,2.8,0.92,9.94,3.12,3.5,9.1,6.111539708194641,6
2062,1.0,6.5,4.4,4.9,7.7,4.5,1.6,1.69,9.957,3.11,3.7,8.7,6.205200629192035,6
2105,1.0,7.3,2.5,3.5999999999999996,13.1,5.0,3.5,2.0,9.986,3.04,4.6000000000000005,8.9,7.234856224774347,7
2110,1.0,7.3,4.1,2.9,1.8,3.2,2.6,0.74,9.8889,2.96,3.5,13.0,7.87609686241592,8
2121,1.0,7.9,2.8000000000000003,4.1,2.0,4.3999999999999995,5.0,1.52,9.934,3.45,4.9,10.7,7.905338232860004,8
2155,1.0,7.6,2.0,3.0,14.2,5.6000000000000005,5.3,2.125,9.99,3.14,4.6000000000000005,8.9,7.769096907144501,8
2199,1.0,7.0,5.300000000000001,4.3,6.1,2.9000000000000004,0.6,0.76,9.9118,3.08,5.0,12.5,7.623380338684967,8
2293,1.0,5.4,5.300000000000001,1.6,2.7,3.6000000000000005,3.4,1.28,9.8856,3.2,5.300000000000001,13.2,7.7636211291234645,8
2332,1.0,7.3,1.7000000000000002,2.4,8.1,12.1,3.2,1.62,9.9508,3.17,3.8,10.4,7.9428430771441185,8
2348,1.0,6.4,3.5,2.8000000000000003,1.1,5.5,0.9,1.6,9.9405,3.42,5.0,9.1,6.641863857560878,7
2370,1.0,8.1,2.7,3.5,1.7,3.0,3.8,1.03,9.9255,3.22,6.3,10.4,7.905057679711291,8
2391,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.611804109826096,8
2405,1.0,8.2,2.2,3.5999999999999996,6.8,3.4000000000000004,1.2,0.9,9.943999999999999,3.01,3.8,10.5,7.827640185709242,8
2472,1.0,9.9,4.9,2.3000000000000003,2.4,8.7,1.9,1.15,9.948,2.77,4.4,9.4,6.268131876512342,6
2556,1.0,6.7,2.5,3.3000000000000003,2.9,5.7,5.2,1.73,9.934,3.02,4.8,9.5,6.92858890704494,7
2565,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.611804109826096,8
2620,1.0,7.2,3.9000000000000004,5.4,1.4,15.7,3.4,1.32,9.9449,3.11,5.300000000000001,9.0,6.10924293523945,6
2635,1.0,7.2,2.6,4.4,7.1,2.7,2.5,1.26,9.93,3.02,3.4000000000000004,11.1,7.776045575293722,8
2645,1.0,7.1,4.5,2.4,2.7,4.0,2.4,0.87,9.8862,2.94,3.8,13.4,7.921312205532416,8
2656,1.0,7.5,4.2,3.4000000000000004,4.3,4.0,3.4,1.08,9.9155,3.14,4.5,12.8,7.976654252693095,8
2695,1.0,7.8,2.9,3.5999999999999996,7.0,4.2,3.8,1.61,9.940999999999999,3.26,3.7,11.2,8.046821913581311,8
2700,1.0,6.9,3.5999999999999996,3.5,8.6,3.8,3.7,1.25,9.916,3.0,3.2,12.4,8.147489690184614,8
2713,1.0,5.2,4.4,0.4,1.4,3.6000000000000005,4.3,1.19,9.894,3.36,3.3000000000000003,12.1,7.711347545315874,8
2725,1.0,5.0,5.5,1.4000000000000001,8.3,3.2,3.5,1.64,9.918,3.53,5.1,12.5,8.07045870112242,8
2735,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.611804109826096,8
2752,1.0,7.0,3.5999999999999996,3.2,10.5,4.5,3.5,1.35,9.935,3.09,3.3000000000000003,11.6,8.064677776499963,8
2778,1.0,5.3,2.4,3.3000000000000003,1.3,3.3000000000000003,2.5,0.97,9.906,3.59,3.8,11.0,8.079069733838992,8
2849,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.611804109826096,8
2855,1.0,9.2,7.1,2.3000000000000003,6.2,4.2,1.5,0.93,9.948,2.89,3.4000000000000004,10.1,6.268359089185424,6
2906,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.611804109826096,8
2913,1.0,6.8,2.6,4.2,1.7,4.9,4.1,1.22,9.93,3.47,4.8,10.5,7.7398226273543855,8
2936,1.0,5.3,3.0,1.6,4.2,2.9000000000000004,3.7,1.0,9.905000000000001,3.3,3.5999999999999996,11.8,8.14209923285597,8
2997,1.0,7.4,2.4,2.6,1.6,5.800000000000001,5.3,1.5,9.936,3.18,5.0,9.9,7.362720511566835,7
3053,1.0,7.1,2.6,3.1,2.2,4.3999999999999995,2.9,1.28,9.937000000000001,3.34,6.4,10.9,7.745867758445627,8
3066,1.0,6.8,2.4,2.9,2.0,4.3999999999999995,1.5,0.96,9.9232,3.23,6.4,10.4,7.719221543407372,8
3093,1.0,8.0,4.4,4.9,9.1,3.1,4.6,1.51,9.926,3.16,2.7,12.7,8.222254649700574,8
3212,1.0,7.3,1.9,2.7,13.9,5.7,4.5,1.55,9.9807,2.94,4.1,8.8,7.611804109826096,8
