,y_predicted,y_actual,Relative Error
3711,15.044522274364558,14,0.07460873388318275
3610,15.521639430650456,14,0.10868853076074687
176,18.755885710342923,17,0.1032873947260543
2217,14.633315339904348,14,0.045236809993167704
2564,13.052665768624427,12,0.08772214738536895
1242,12.782934930811901,12,0.06524457756765845
1902,12.354765966178292,12,0.02956383051485763
2911,13.377677644860395,12,0.11480647040503289
3281,17.837439686501067,19,0.06118738492099646
330,15.550470523012148,18,0.13608497094376956
1059,15.909592929343392,15,0.06063952862289277
249,13.162541474257958,12,0.0968784561881632
931,18.49272079277025,20,0.07536396036148751
1767,13.35712734002503,12,0.11309394500208587
2689,13.6107650517227,12,0.13423042097689164
2445,16.14852363488636,17,0.05008684500668474
3540,23.13913935813597,22,0.051779061733453216
2535,17.09359998537899,19,0.10033684287478999
525,15.48316556966943,15,0.032211037977961966
778,15.432507746931108,16,0.03546826581680573
240,20.25979020800949,20,0.012989510400474557
789,24.023865594172044,22,0.09199389064418381
2856,18.757156084292596,17,0.10336212260544683
2732,14.938006876353429,15,0.004132874909771426
2461,15.89566299079432,15,0.059710866052954614
464,20.439603953310467,19,0.07576862912160352
1854,11.816901696378325,11,0.07426379057984776
1045,16.596667202660356,16,0.03729170016627226
689,22.004105380639036,23,0.04329976605917235
3104,11.792691984764204,10,0.1792691984764204
1359,13.944765882072064,12,0.16206382350600532
1806,14.295868217094565,15,0.046942118860362335
1613,17.35186163152217,20,0.13240691842389155
740,15.634868149439901,17,0.08030187356235874
1348,18.880447222361408,19,0.006292251454662752
2378,12.61130522508361,11,0.1464822931894191
3665,8.2283061794636,8,0.02853827243294993
1595,15.164017166101083,15,0.010934477740072168
3298,15.75975836343762,15,0.05065055756250795
1873,19.434904816454097,21,0.07452834207361445
1404,12.794420498640957,12,0.06620170822007972
2465,17.07915639482538,17,0.0046562585191399315
876,13.857805875523031,12,0.15481715629358592
1434,14.055159239633486,13,0.08116609535642201
2110,13.735293412225108,12,0.14460778435209232
801,11.261410691205933,11,0.023764608291448462
1840,13.588520351362448,12,0.13237669594687063
1405,12.711895479049534,13,0.02216188622695889
1437,14.052762549096697,16,0.12170234068145647
3647,20.302529344302226,21,0.03321288836656068
1430,12.820665052900166,12,0.06838875440834717
3598,19.248949740597823,23,0.16308914171313815
1166,11.730444494900153,10,0.17304444949001532
360,19.818892249646023,20,0.009055387517698854
2361,20.91945021379913,20,0.04597251068995654
1039,20.617936644746813,19,0.08515456024983224
1419,13.552508061496201,13,0.04250062011509242
127,18.65979066917918,19,0.017905754253727337
698,16.56667597794138,15,0.10444506519609197
1699,18.50136705250067,18,0.027853725138926047
2061,20.858758566508982,20,0.04293792832544909
2199,21.840831450557594,20,0.09204157252787973
775,16.408102637817095,15,0.0938735091878063
2602,15.232800974281009,14,0.0880572124486435
1057,19.853427916487234,23,0.13680748189185937
3079,16.45261615901486,18,0.08596576894361894
3537,12.793574853475036,11,0.16305225940682144
384,16.769401100438824,16,0.04808756877742648
186,16.04616454579082,16,0.002885284111926234
412,14.73355127793953,13,0.13335009830304073
351,18.520793040372304,19,0.025221418927773475
498,21.828416312407853,29,0.2472959892273154
1427,16.726081336351214,16,0.04538008352195089
309,16.060660372069414,15,0.07071069147129426
1592,14.579656452949385,14,0.04140403235352747
1208,13.888704834430614,14,0.007949654683527565
2397,16.546118610287934,17,0.02669890527718036
3702,18.467700219212333,19,0.028015777936193025
623,14.912853925034444,15,0.005809738331037077
3543,14.86366403337146,15,0.00908906444190265
1236,17.93735039252629,17,0.05513825838389946
1883,13.219192047173497,15,0.11872053018843355
3283,18.725459669570824,19,0.014449491075219768
933,21.1707697902276,20,0.058538489511379944
487,26.38423970961759,25,0.055369588384703544
1508,23.198184532615315,23,0.008616718809361516
2069,15.309804190830686,14,0.09355744220219187
963,12.842332629981918,13,0.012128259232160151
1934,13.372191113425377,14,0.044843491898187385
335,12.930852456783118,12,0.07757103806525982
3650,10.286365977698464,11,0.06487582020923051
2329,17.27816999677783,18,0.0401016668456761
1496,18.90133019804793,18,0.05007389989155166
2664,15.286492248948148,18,0.15075043061399176
1817,19.066010502096738,20,0.04669947489516311
9,17.877941817661636,18,0.006781010129909109
65,18.938626985989536,17,0.11403688152879626
950,15.669034535209644,15,0.04460230234730957
533,18.131219444977035,22,0.17585366159195298
1346,16.769149840713805,16,0.048071865044612805
2828,19.414100707776086,19,0.021794774093478214
2141,14.023951968410477,12,0.16866266403420646
2563,15.248932331285136,15,0.01659548875234241
3731,9.519268581418833,13,0.2677485706600897
1284,15.105489132974158,15,0.007032608864943887
427,14.054706845237833,16,0.12158082217263544
749,12.31484233042588,12,0.026236860868823264
2720,15.575149366907084,17,0.08381474312311271
1852,12.738261878662076,11,0.15802380715109782
178,14.114168642897091,13,0.08570528022285319
3700,14.108575347361318,13,0.08527502672010143
3566,13.948935458300713,15,0.0700709694466191
341,6.691302053076199,7,0.04409970670340017
3387,16.19460338731185,18,0.10029981181600828
121,19.893616733953845,20,0.00531916330230775
1585,15.551826988422523,14,0.11084478488732305
389,17.670819919933738,17,0.039459995290219874
1895,12.202798375899771,12,0.01689986465831428
2552,18.089182438554865,18,0.004954579919714696
1768,12.970873755839593,12,0.08090614631996607
764,9.909841656588958,12,0.1741798619509202
1714,16.85049788843332,17,0.008794241856863498
1645,21.738906765764682,26,0.163888201316743
3391,14.023790111917915,13,0.0787530855321473
2682,14.661614951744603,14,0.047258210838900236
807,10.98935669410831,10,0.09893566941083094
2701,16.55393056440891,21,0.21171759217100436
773,15.492707647466537,15,0.03284717649776911
521,20.976932614174473,20,0.04884663070872364
2229,16.277252786171495,16,0.017328299135718428
2093,12.732025899156701,11,0.15745689992333647
475,18.688498878028717,18,0.038249937668262075
1587,18.306554141497546,17,0.0768561259704439
2029,14.804662314274346,18,0.1775187603180919
325,14.905160288496633,14,0.06465430632118808
3314,20.9925619643562,20,0.04962809821780993
3070,14.710559808575272,13,0.13158152373655943
993,12.58138465572545,11,0.14376224142958643
473,15.340930371676263,15,0.022728691445084218
3043,16.309137219904887,16,0.019321076244055435
566,15.3922665170591,17,0.0945725578200529
1219,2.4454166100604944,5,0.5109166779879011
2683,14.534152224064803,13,0.11801170954344638
2164,18.006374973090953,19,0.05229605404784459
513,18.819808973833656,19,0.009483738219281284
1877,15.604730916766483,15,0.04031539445109888
2429,12.481993035558421,11,0.1347266395962201
84,18.25849385058389,17,0.07402905003434643
1371,17.80940103740046,19,0.06266310329471268
634,13.64004791823993,13,0.049234455249225345
1703,13.32758753632389,13,0.025199041255683816
3423,16.696294646539066,18,0.07242807519227412
2705,16.446099233497268,15,0.09640661556648453
3538,15.823981134137671,15,0.0549320756091781
606,19.694124715062298,18,0.09411803972568321
2204,12.449775575073664,11,0.13179777955215127
988,13.112637420876704,12,0.09271978507305863
409,24.173698230126476,24,0.007237426255269834
3630,19.336123479581605,19,0.017690709451663435
146,15.399565717235202,14,0.09996897980251442
2369,12.746453994051254,11,0.1587685449137504
1408,9.732635038947034,11,0.11521499645936052
1195,16.486919950300702,19,0.13226737103680514
1041,17.74984727292738,18,0.013897373726256705
3373,13.173204633096606,12,0.09776705275805053
3429,14.38313628173002,14,0.027366877266429945
1157,15.156487409138407,15,0.010432493942560465
150,16.298243253888828,16,0.018640203368051722
204,11.529393387696517,10,0.15293933876965174
731,12.364452672606308,11,0.12404115205511895
3179,13.932058526745674,15,0.07119609821695505
1682,0.8832893188041364,5,0.8233421362391727
242,16.282908880736652,16,0.017681805046040777
2240,16.997354523921047,18,0.055702526448830746
829,16.16342957048055,23,0.2972421925878022
3300,19.634092434716184,19,0.033373286037693885
1707,11.723159069088206,11,0.06574173355347329
2892,18.578420325661313,18,0.032134462536739586
3514,17.912710031286206,21,0.14701380803399017
769,13.644853068618119,12,0.1370710890515099
667,17.38916406403674,20,0.13054179679816294
1397,18.071940846447752,17,0.06305534390869132
609,13.160057475766848,14,0.059995894588082264
