,y_predicted,y_actual,Relative Error
3388,12.511499747266846,12,0.04262497893890386
223,13.025722589406021,13,0.001978660723540069
1159,9.654026374608618,10,0.03459736253913821
2850,13.938879428481085,13,0.07222149449854502
1737,12.893024548642856,12,0.07441871238690467
3732,14.651854648063248,14,0.04656104629023198
1066,8.378870745093682,8,0.04735884313671024
3446,8.217906225105352,8,0.027238278138169036
663,10.602118348477768,11,0.036171059229293784
307,13.699134219206698,15,0.08672438538622013
2792,10.510332386014225,10,0.051033238601422504
2624,14.850942340658058,14,0.060781595761289865
3559,11.637104620977476,11,0.057918601907043316
639,15.935823788650705,15,0.062388252576713654
1290,13.38880281085649,13,0.029907908527422276
2602,12.856375574522874,14,0.08168745896265188
3070,12.372053168760521,13,0.04830360240303682
585,20.112480043232864,21,0.04226285508414933
1903,11.863793952485642,11,0.07852672295324016
2420,9.213928996714223,9,0.023769888523802588
3419,14.56244943894066,14,0.040174959924332905
1608,15.089531259835168,16,0.05690429626030202
698,14.273108881400203,15,0.048459407906653124
649,9.597469946059153,9,0.06638554956212811
249,10.760750866845507,12,0.10327076109620774
2971,9.686216327831206,10,0.031378367216879435
3373,11.2517569971999,12,0.06235358356667501
3501,12.13899169989239,12,0.011582641657699178
1065,13.538629718717004,13,0.04143305528592341
112,14.50771050443858,14,0.03626503603132709
3298,13.340328312218592,15,0.11064477918542721
146,12.767577175621362,14,0.08803020174133128
895,9.434899600002726,9,0.048322177778080705
1585,12.974687889940752,14,0.07323657928994631
7,17.326031874356797,17,0.019178345550399833
169,18.16324576709707,18,0.009069209283170565
2424,15.129810132200753,14,0.08070072372862518
2665,15.630140092245156,15,0.04200933948301042
423,11.787671282949814,12,0.017694059754182145
2087,12.640115042235442,12,0.0533429201862868
870,14.6972722873141,14,0.049805163379578535
1787,11.279704934066505,11,0.02542772127877316
2438,16.851382639815945,17,0.008742197657885576
3481,9.730578018922115,10,0.026942198107788508
3305,17.3609243264042,18,0.035504204088655636
3106,18.24450881823038,17,0.07320640107237525
193,18.72845871700207,18,0.04046992872233722
1486,13.693036373780837,14,0.021925973301368806
1681,14.868508835680165,15,0.00876607762132231
972,21.672535615976532,21,0.032025505522692
328,11.331005368655372,12,0.05574955261205231
2481,16.22986635197013,15,0.08199109013134205
3561,13.885925948433432,15,0.07427160343777123
1286,19.07113404687089,19,0.003743897203730964
3753,11.124001044205109,11,0.011272822200464428
1427,14.329364792285208,16,0.1044147004821745
2421,12.406224275211844,12,0.03385202293432036
177,13.935642091331516,13,0.07197246856396279
366,11.644049713194192,11,0.05854997392674477
