,y_predicted,y_actual,Relative Error
167,7.635969762046501,7.588829878307813,0.006211746012838476
314,4.765939641574383,4.787491742782046,0.004501752141955321
485,7.09849205732508,7.003065458786462,0.013626403908432783
421,6.500509252689412,6.431331081933479,0.010756431269766878
310,5.39234275492736,5.375278407684165,0.003174597843862464
409,5.858370876954647,5.926926025970411,0.011566729315562654
39,8.989223434871292,8.867850063029406,0.01368689941521432
43,9.539461400248694,9.70381635740706,0.01693714628398875
559,6.726597903012469,6.815639990074331,0.01306437652099208
556,7.0750974999017995,7.039660349862076,0.0050339289509071265
486,7.8172896298585135,7.8628820346414905,0.0057984342868315445
168,8.121045841102028,8.31996102188653,0.02390818662025391
507,5.883476383032037,5.855071922202427,0.004851257372586737
451,7.525027076156173,7.330405211844402,0.026549946242712757
543,5.624046759982618,5.583496308781699,0.007262555387945965
42,9.444191907333057,9.431081038674082,0.0013901766515642634
38,8.697921201118564,8.605204068738951,0.010774541967742161
24,8.59814871487193,8.357024439263416,0.028852886258852125
41,9.43510548788873,9.447781227991216,0.001341663169012736
435,6.614153554049006,6.8308742346461795,0.03172663895610417
318,4.7168942453612095,4.762173934797756,0.009508197318389167
474,6.933973999390107,6.8658910748834385,0.009916109032915866
44,9.665759900181406,9.792555991828847,0.012948212065699932
35,8.210983175480486,7.989560449333865,0.027714005989538746
155,6.062189943051509,6.0014148779611505,0.01012678948651613
567,5.627483365798143,5.5909869805108565,0.006527717809843913
240,5.139175724118447,5.087596335232384,0.01013826284307739
45,9.732644364954492,9.963170554697301,0.023137834334686146
570,5.215006191587958,5.209486152841421,0.0010596129031892304
82,9.071744232838007,9.046644279305394,0.002774504308744737
452,7.622175885386555,7.603897968521881,0.0024037561971950593
569,5.511195959819888,5.627621113690637,0.020688164949042933
557,7.0369307696149335,6.96979066990159,0.009633015235777741
495,6.4577298057933925,6.675823221634848,0.0326691418572414
562,6.649266758941462,6.6052979209482015,0.006656601794419641
418,5.8138852302650665,5.831882477283517,0.0030860098927839668
487,7.6523226497136,7.621195162809845,0.004084331425555422
40,9.24189059628644,9.229162126216771,0.0013791577063656107
148,6.016377129756565,6.082218910376446,0.010825289518526439
