,y_predicted,y_actual,Relative Error
448,8.827154137379264,8.4,0.05085168302134087
251,22.493539268227263,22.9,0.01774937693330724
245,38.01277159525225,37.0,0.027372205277087742
288,39.31032770411316,37.2,0.056729239357880656
174,29.19530257056098,27.9,0.04642661543229323
107,19.863045139654858,20.2,0.01668093368045254
11,43.9268243240671,44.8,0.019490528480645062
339,39.50301058425087,37.9,0.04229579377970646
46,22.422302073688318,23.0,0.025117301143986182
8,30.296931860117205,29.6,0.023544995274229843
29,21.55075839976979,23.1,0.06706673594070175
388,24.29903107018336,24.3,3.9873655005760706e-05
418,34.27700105947522,34.9,0.01785097250787337
429,47.49961255978821,48.8,0.026647283610897254
142,36.32970968920814,34.7,0.046965697095335275
48,43.03801901514049,44.0,0.02186320420135246
144,43.54163933834736,41.7,0.044164012910008536
238,34.642080088001414,32.9,0.05295076255323452
332,24.852230139948933,24.5,0.014376740406078895
280,39.46487992983757,39.8,0.008420102265387565
2,12.347777117897397,12.7,0.027734085204929284
411,42.27385207145384,41.3,0.023579953303967095
256,22.877322921407405,24.1,0.050733488738282005
304,48.31130353455582,48.5,0.0038906487720449727
23,21.497693801811785,23.1,0.06936390468347257
273,32.93958570516394,31.2,0.055755952088587926
74,20.019858010809322,20.1,0.00398716364132731
336,51.46730354087386,50.0,0.02934607081747714
4,46.27680806969429,45.4,0.019312953076966777
206,34.35801708648207,36.2,0.05088350589828539
6,49.464579928594695,50.0,0.0107084014281061
410,19.890539113655063,19.6,0.014823424166074552
334,49.06811653053057,50.0,0.018637669389388663
228,17.97596575743039,18.4,0.02304533927008738
379,14.787849872591813,13.8,0.071583324100856
61,47.43533230134558,50.0,0.05129335397308836
207,29.267233946556374,29.6,0.011242096400122555
173,48.53980677316836,50.0,0.029203864536632835
450,43.646167067228,42.3,0.031824280549125346
199,27.556043687523648,27.5,0.0020379522735871868
34,33.971129717145445,35.4,0.040363567312275535
399,38.234814603997066,37.3,0.025062053726462967
139,49.98489460321372,50.0,0.00030210793572564397
265,41.268216600874474,43.8,0.05780327395263751
350,25.593617088971463,24.5,0.04463743220291686
