,y_predicted,y_actual,Relative Error
0,5.223840527399514,5,0.04476810547990286
1,6.121603756361605,6,0.020267292726934134
2,5.892437849846574,6,0.017927025025571048
3,5.130696693240814,5,0.026139338648162713
4,5.9762042265213475,6,0.0039659622464420785
5,5.288587674925666,5,0.05771753498513323
6,5.846965571464523,6,0.025505738089246204
7,6.3444544732533785,6,0.05740907887556309
8,6.150763422566391,6,0.02512723709439853
9,6.131582073066789,6,0.021930345511131488
10,6.171816282028213,6,0.028636047004702164
11,5.8965763745929,6,0.017237270901183283
12,6.5968681438913634,7,0.057590265158376654
13,5.8622428919702765,6,0.02295951800495392
14,5.909128672045221,6,0.015145221325796468
15,5.730773344168333,6,0.04487110930527782
16,5.857521530894263,6,0.02374641151762284
17,5.7680310775547,6,0.03866148707421665
18,6.798925771794222,7,0.028724889743682574
19,5.748185236438378,6,0.04196912726027039
20,6.63796982170561,7,0.05171859689919854
21,6.303654003051841,6,0.05060900050864022
22,5.5819842679218965,6,0.06966928867968392
23,4.8756585287977,5,0.024868294240459932
24,5.237683778025821,5,0.04753675560516424
25,6.021154786663665,6,0.0035257977772774987
26,6.178793659845032,6,0.029798943307505283
27,5.896776407894414,6,0.017203932017597623
28,5.7936651528586784,6,0.03438914119022026
29,6.270249372907023,6,0.045041562151170535
30,5.978343438537339,6,0.003609426910443562
31,6.0868399002443985,6,0.014473316707399745
32,5.707465233744217,6,0.048755794375963855
33,6.495529640460822,7,0.07206719421988263
34,5.698778178652436,6,0.05020363689126069
35,5.258321571592251,5,0.05166431431845027
36,5.964746228993508,6,0.005875628501082068
37,6.292082861070162,6,0.04868047684502693
38,6.275070397223515,6,0.04584506620391915
39,5.911497959869157,6,0.014750340021807121
40,5.205500858563487,5,0.04110017171269735
41,5.860785946762033,6,0.023202342206327813
42,6.039907760770822,6,0.006651293461803635
43,5.7245389958973885,6,0.04591016735043526
44,6.058380246435197,6,0.009730041072532872
45,3.6706350624404407,4,0.08234123438988983
46,5.9022470090503845,6,0.016292165158269256
47,6.527532221968127,7,0.0674953968616961
48,5.9947320874322205,6,0.000877985427963246
49,6.548108696695578,7,0.06455590047206032
50,5.236792296118603,5,0.047358459223720575
51,6.275711037193879,6,0.04595183953231322
52,5.933888108102428,6,0.011018648649595342
53,5.7546903357619845,6,0.040884944039669247
54,4.823394130596378,5,0.03532117388072446
55,5.958349129129294,6,0.006941811811784326
56,6.7282645254670825,7,0.038819353504702496
57,6.352054168662414,6,0.058675694777068944
58,5.680266662991674,6,0.053288889501387736
59,5.7086114654019475,6,0.04856475576634208
60,5.947176214550848,6,0.008803964241525334
61,5.92954238093843,6,0.011742936510261703
62,5.225540427538941,5,0.04510808550778815
63,5.99983426813805,6,2.7621976991613433e-05
64,6.328907537466394,6,0.054817922911065686
65,6.57259859821993,7,0.06105734311143861
66,6.093886633763545,6,0.015647772293924184
67,5.306468968485692,5,0.06129379369713846
68,5.823948548599092,6,0.02934190856681799
69,6.146189605459244,6,0.024364934243207365
70,5.192000718419598,5,0.03840014368391955
71,5.740680683069992,6,0.04321988615500135
72,4.863409450565175,5,0.027318109886964946
73,5.963912402924625,6,0.00601459951256252
74,5.855938754259811,6,0.02401020762336481
75,6.830177172796513,7,0.024260403886212423
76,5.787936745977522,6,0.03534387567041305
77,5.884515759442557,6,0.01924737342624046
78,6.525957772222756,7,0.067720318253892
79,6.057290092240473,6,0.009548348706745516
80,5.61387656491721,6,0.06435390584713163
81,5.662388593396391,6,0.05626856776726822
82,5.993764653811017,6,0.0010392243648304305
83,5.332304798027747,5,0.06646095960554935
84,5.888657625279539,6,0.01855706245341023
85,5.917443695172275,6,0.01375938413795419
86,5.289109559200652,5,0.05782191184013037
87,6.326660620472064,6,0.054443436745344055
88,5.982584702575697,6,0.0029025495707171167
89,6.0055690131138055,6,0.000928168852300922
90,6.12274664905714,6,0.02045777484285664
91,5.607585748673073,6,0.06540237522115448
92,6.059282476764231,6,0.009880412794038543
93,5.1058932159499975,5,0.021178643189999492
94,5.809465556598358,6,0.03175574056694034
95,5.772660695023141,6,0.03788988416280977
96,5.736936070538159,6,0.04384398824364011
97,6.270699540128808,6,0.045116590021467985
98,5.301823723506055,5,0.06036474470121096
99,5.9836907398185195,6,0.0027182100302467482
100,6.146292524998587,6,0.02438208749976445
101,5.924430726347391,6,0.012594878942101465
102,5.7121831170254085,6,0.04796948049576525
103,5.138099240472622,5,0.027619848094524356
104,6.72438432846322,7,0.03937366736239716
105,5.927969793085962,6,0.012005034485672953
106,6.491254068902208,7,0.07267799015682742
107,6.201029641069405,6,0.03350494017823413
108,6.228438092307448,6,0.0380730153845746
109,4.864740293417107,5,0.02705194131657862
110,6.319390224660201,6,0.053231704110033494
111,5.688941618096,6,0.051843063650666675
112,5.962291756469794,6,0.006284707255034346
113,6.7089225435529585,7,0.04158249377814879
114,5.183818563206579,5,0.03676371264131575
115,5.680773075041793,6,0.05320448749303456
116,6.328249979647581,6,0.054708329941263546
117,6.12012403063265,6,0.02002067177210831
118,6.000194158431129,6,3.235973852152204e-05
119,5.165391972081176,5,0.03307839441623521
120,6.1903603035306745,6,0.03172671725511241
121,6.161845337407991,6,0.026974222901331817
122,6.117201029520927,6,0.01953350492015445
123,5.851643455583076,6,0.02472609073615395
124,6.189639834550183,6,0.03160663909169722
125,6.154562697589987,6,0.025760449598331164
126,6.26216744258181,6,0.043694573763635024
127,5.836329727868506,6,0.027278378688582332
128,5.73665323850997,6,0.04389112691500493
129,5.7918767287596555,6,0.034687211873390744
130,6.027187151940967,6,0.004531191990161165
131,5.049933442666775,5,0.009986688533354915
132,6.300699996431382,6,0.050116666071896944
133,5.869308383495932,6,0.021781936084011317
134,6.142255081944217,6,0.0237091803240362
135,5.78394415062545,6,0.03600930822909169
136,6.066986987497063,6,0.01116449791617713
137,5.754435485326939,6,0.0409274191121769
138,5.205316069192757,5,0.041063213838551424
139,6.718357764646451,7,0.04023460505050697
140,6.1758729029051835,6,0.029312150484197257
141,5.663245105299927,6,0.05612581578334552
142,6.332053957045757,6,0.055342326174292765
143,4.842805493108999,5,0.03143890137820016
144,6.254019531011688,6,0.04233658850194807
145,5.828174683720555,6,0.028637552713240904
146,6.136674726647968,6,0.022779121107994627
147,6.048770002510643,6,0.008128333751773761
148,6.350750669537553,6,0.05845844492292551
149,5.93681659392163,6,0.010530567679728264
150,5.35627257000283,5,0.07125451400056608
151,5.790159775463236,6,0.03497337075612735
152,5.763631923787875,6,0.039394679368687534
153,6.3271881416666815,6,0.05453135694444692
154,5.954965136204246,6,0.007505810632625713
155,5.864084728936199,6,0.022652545177300237
156,5.217149144418152,5,0.04342982888363043
157,5.744034435675413,6,0.04266092738743114
158,5.7694431998783,6,0.03842613335361674
159,6.164378275316412,6,0.02739637921940193
160,6.836958082477028,7,0.02329170250328172
161,6.907950622528202,7,0.013149911067399727
162,5.164718979963833,5,0.032943795992766665
163,6.574101496104516,7,0.060842643413640526
164,6.569233213905887,7,0.061538112299158954
165,6.52926303709038,7,0.06724813755851715
166,5.7453509351412375,6,0.04244151080979375
167,6.326681256617741,6,0.05444687610295684
168,6.34226786277044,6,0.05704464379507327
169,5.974453972179479,6,0.0042576713034202145
170,5.896082478011215,6,0.01731958699813078
171,5.891186835697404,6,0.018135527383766004
