,y_predicted,y_actual,Relative Error
98,3.8041290298301127,3.295836866004329,0.154222488700421
202,3.6191454039636515,3.6888794541139363,0.018903857124557298
35,3.8284694389569984,3.58351893845611,0.06835473865429625
141,6.78018534372337,6.695798917058491,0.012602891411492737
361,3.7054823729839637,3.7612001156935624,0.014813820322167149
57,5.531062703664521,5.560681631015528,0.005326492203006701
282,4.6519567618545805,4.700480365792417,0.010323115971500468
354,3.711594986749294,3.6109179126442243,0.027881296817225447
369,4.121106702964854,4.418840607796598,0.0673782856766599
38,5.7102519762121045,5.723585101952381,0.0023295059831866826
142,3.8217432654884744,4.02535169073515,0.05058152452003274
379,4.331359974754882,4.356708826689592,0.005818348882858601
95,4.347202346536039,4.430816798843313,0.018871114763558294
222,4.6443749052048044,4.564348191467836,0.017532999319938555
104,3.944637172934006,4.060443010546419,0.028520493284014594
166,4.3358270799689524,4.532599493153256,0.04341270687638286
327,4.595932067627899,4.454347296253507,0.03178575040466129
99,6.300661979048664,6.320768294250582,0.0031809922885809518
